confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D1,B2_reward3,selective,D1_r04,4,actual,actual,unintervened,actual,1024,0.2858631698935974,0.2858631698935974,0,56.914485677083334,7bfbc1851037e0c9c9798a79bebd555a34b20e50777255d20d1587c7e8b2cc4f
D1,B2_reward3,selective,D1_r04,4,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.2858631698935974,0,40.28564453124999,5872f238b1d405940069102f5accfed0752026f820e2beff9c843649d3223593
D1,B2_reward3,selective,D1_r04,4,m001_balanced_random_group,92b504e9a4f322032a2ebce33411098a41a2a69d6887c968769f3a9a2ea21c06,balanced_random_group,intermediate,2,0.008281811464130841,0.2858631698935974,0,40.34768880208333,cb5b1e9e3a9b7735020926328623a31cef164009e9fbb60c876c8717e4c1a9ed
D1,B2_reward3,selective,D1_r04,4,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.00763542581006349,0.2858631698935974,0,40.284993489583336,1813a804b20a500f20ec7ace97275539ef50bedd248f90aa207ca6d6685a44e9
D1,B2_reward3,selective,D1_r04,4,m003_balanced_random_group,9dfc99282a2611725eedb2b565b32cd10fc18a0134da7cdb73782304b3289c63,balanced_random_group,intermediate,4,0.03522561715701124,0.2858631698935974,0,40.0578125,25b2b1b8510ed4983218e73ed785cced953e331550afdcf2af646e56a6b3e54d
D1,B2_reward3,selective,D1_r04,4,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.03377113612143088,0.2858631698935974,0,40.36256510416666,a73a6e9e04beed74f2739d3b500fda281d67dfad8f324b3e9522aaeb24720587
D1,B2_reward3,selective,D1_r04,4,m005_balanced_random_group,e2b3ca6094b3924ebad53b485b64e15442e181cf7c3b24782a1ecc43aada1d67,balanced_random_group,intermediate,8,0.07083191605390868,0.2858631698935974,0,40.20625,eafcce2be3396677f6c9ea6729b497943333ace2e86cdb8ec837478a9244565b
D1,B2_reward3,selective,D1_r04,4,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.056698973104557,0.2858631698935974,0,40.552734375,bee0be8b46c52251e9d99824fb59d303fb57d0180e53cefec06ac7eaac18e3d8
D1,B2_reward3,selective,D1_r04,4,m007_balanced_random_group,1e9c498addbf3c84d0e7fa0b4a7ed1547a79d3addeb621aee136d71ed6115385,balanced_random_group,intermediate,16,0.1348783039220121,0.2858631698935974,0,40.43365885416666,12460f66cbc30c27d7a74d280d0c54dbaf51fe05e47cea08b25f6d6a529a3cb3
D1,B2_reward3,selective,D1_r04,4,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.11396864299379685,0.2858631698935974,0,40.70673828125,2cce566387c23f7b9b70241e3e37dc2776bba2b21aa418b5811f3b0688ad9a44
D1,B2_reward3,selective,D1_r04,4,m009_balanced_random_group,0aed763827cb82fb93b7e68b65380843df3d67d84b6ded1b427ad8b179551498,balanced_random_group,intermediate,32,0.180174828592918,0.2858631698935974,0,40.833821614583336,b3aadd2eda6bebab16b663098bb6a3b0fcb036a56f2485dc305fac1958e5cc92
D1,B2_reward3,selective,D1_r04,4,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.19013441769441136,0.2858631698935974,0,41.04231770833333,fc9d80aa53220a700bd01c3585a7e35dba70b20c125df6603ada574da081a760
D1,B2_reward3,selective,D1_r04,4,m011_balanced_random_group,b63ae2e9169c6a1fbead64d1209982c801759cce33d761d4009afed76a67a448,balanced_random_group,intermediate,64,0.23029693029542422,0.2858631698935974,0,42.77848307291667,9302f95e116952c12d79f9ca46959725be500cf98723e75085f0c28b7cac9964
D1,B2_reward3,selective,D1_r04,4,m012_affinity_rank_group,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,64,0.24017224640888346,0.2858631698935974,0,41.16774088541666,2e30aa123959f0bb238c11fef1c86876bd404c43688470bff77cc39079655fd3
D1,B2_reward3,selective,D1_r04,4,m013_balanced_random_group,8592d3fec701388f78dc4afe98264f46de098d11b571e0fc626bdf4ef128244a,balanced_random_group,intermediate,128,0.25722337392901895,0.2858631698935974,0,42.992773437500006,404781f5c86270a15a0583e3d69298c0dc87290602542d38b470e99368ca96b7
D1,B2_reward3,selective,D1_r04,4,m014_affinity_rank_group,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,128,0.2574962618373463,0.2858631698935974,0,43.11129557291665,b9553eb4dc7dedb23a42533e7598a9769ea6a867b02e80fa2028634964994417
