confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D1,B2_reward3,selective,D1_r07,7,actual,actual,unintervened,actual,1024,0.2896683218519399,0.2896683218519399,0,59.05107421875001,aa5226aac864bfe3576fff0b61e09cf70fb5cb34ae77c1b881ae1a8c277112df
D1,B2_reward3,selective,D1_r07,7,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.2896683218519399,0,40.259114583333336,582d99d5a863c279b66c8ebd557637dc2ebfe40e45fee0407a14d06252609f53
D1,B2_reward3,selective,D1_r07,7,m001_balanced_random_group,92b504e9a4f322032a2ebce33411098a41a2a69d6887c968769f3a9a2ea21c06,balanced_random_group,intermediate,2,0.013523839582278587,0.2896683218519399,0,40.19339192708333,56cea5da527916287d4d1798c63449ccb8522ff086bd6658056f5715d6f091d3
D1,B2_reward3,selective,D1_r07,7,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.012753896852477502,0.2896683218519399,0,40.30442708333333,f031fc670331763d3d390294b4ee8b97cbf32a11235598c0f9113d4e32f02d13
D1,B2_reward3,selective,D1_r07,7,m003_balanced_random_group,9dfc99282a2611725eedb2b565b32cd10fc18a0134da7cdb73782304b3289c63,balanced_random_group,intermediate,4,0.043108110870987294,0.2896683218519399,0,40.29371744791667,9480f3d22d2afeeba7f9afe9ac42841add7c8863346225b5174e980d8fb4574b
D1,B2_reward3,selective,D1_r07,7,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.035994913950494534,0.2896683218519399,0,40.24573567708333,9f4ba15c060dee7d50806c6b55a88ea399d1b39993c52eb248046b733e2b3d4f
D1,B2_reward3,selective,D1_r07,7,m005_balanced_random_group,e2b3ca6094b3924ebad53b485b64e15442e181cf7c3b24782a1ecc43aada1d67,balanced_random_group,intermediate,8,0.10071834089390555,0.2896683218519399,0,40.72220052083333,b32dc4dad96de6ced32a19f26d63a1fa483e1954fbab5142fb9cc1bda51747c9
D1,B2_reward3,selective,D1_r07,7,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.07527076513487552,0.2896683218519399,0,40.33831380208334,b6438f472d3cfd604040cba1b84d422378ed8aee51dd4a0cc88f035defd26721
D1,B2_reward3,selective,D1_r07,7,m007_balanced_random_group,1e9c498addbf3c84d0e7fa0b4a7ed1547a79d3addeb621aee136d71ed6115385,balanced_random_group,intermediate,16,0.1794640989507267,0.2896683218519399,0,41.00690104166666,4f70db3e354e64e49a0b2d225e7a734a37499bab187dd2c21b54bf1d1d8a8374
D1,B2_reward3,selective,D1_r07,7,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.12245052982034584,0.2896683218519399,0,40.63828125,c0a13f3c767bc6ef1cc26f7a41de93be26b5f493a8cbbf82328538088e154f9f
D1,B2_reward3,selective,D1_r07,7,m009_balanced_random_group,0aed763827cb82fb93b7e68b65380843df3d67d84b6ded1b427ad8b179551498,balanced_random_group,intermediate,32,0.17713741503882996,0.2896683218519399,0,40.89768880208334,7924306d0bad0a02439e7a0411d6061e895fc5cd14af2c805c2711354a9d0c76
D1,B2_reward3,selective,D1_r07,7,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.18702039911789967,0.2896683218519399,0,41.0634765625,4dda6c0958de7b84ebe8098147eb0f53ff783c4834b211bdd003a5c29068a778
D1,B2_reward3,selective,D1_r07,7,m011_balanced_random_group,b63ae2e9169c6a1fbead64d1209982c801759cce33d761d4009afed76a67a448,balanced_random_group,intermediate,64,0.2379894144156411,0.2896683218519399,0,42.91901041666667,3a6d2425efdba89f8e9e0efbb194d042f022054ea55e00a4fea40adca07189aa
D1,B2_reward3,selective,D1_r07,7,m012_affinity_rank_group,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,64,0.2244134113358382,0.2896683218519399,0,42.79934895833333,30c1e8917224e4aeeb2bd57beb9077244fd282ba7e4bd04950963314f630999b
D1,B2_reward3,selective,D1_r07,7,m013_balanced_random_group,8592d3fec701388f78dc4afe98264f46de098d11b571e0fc626bdf4ef128244a,balanced_random_group,intermediate,128,0.27163281092804914,0.2896683218519399,0,42.599446614583336,b80f3271d34c3305c12bc3db2ac23af558a0540c693f476d06d5171b9174346b
D1,B2_reward3,selective,D1_r07,7,m014_affinity_rank_group,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,128,0.24343822208057042,0.2896683218519399,0,43.94423828125,dcd2dce80d86684355c386049755daedb446820b88b246ab58fcb963a84a0333
D1,B2_reward3,selective,D1_r07,7,m015_balanced_random_group,3f2241b0ff61b39e1ebdcccbaf77cc695344be10cc4c5c5e44bbc8cf4b9ee9e5,balanced_random_group,intermediate,256,0.28348384038095953,0.2896683218519399,0,47.989420572916664,2d6e0df6e3a101c42fc9438cdaccb1e065ac6fee6e05ac97dd5e29550e1865e0
D1,B2_reward3,selective,D1_r07,7,m016_affinity_rank_group,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,256,0.270571076558482,0.2896683218519399,0,47.395442708333334,be6ba6516b51d5e9dfde0ef40c57265bdd4215b990ecd76525e6f4c1a327a336
D1,B2_reward3,selective,D1_r07,7,m017_balanced_random_group,01c67fe0522330b039a343ca58f3517bce2156836302293eba1b0d27d77e2522,balanced_random_group,intermediate,512,0.28806211571034773,0.2896683218519399,0,50.75475260416667,716aa111a9f8d142938f9d6edc63f4460b505ac3d9922c1192ca6e0e1fa4f47a
D1,B2_reward3,selective,D1_r07,7,m018_affinity_rank_group,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,512,0.2846002330375562,0.2896683218519399,0,51.93714192708333,c804767d8bdfe4b0755aef6a1d7be0b1b2cbce0390ef1abb77b41982c943cb84
D1,B2_reward3,selective,D1_r07,7,m019_contiguous_substring,16cfd655e57fba08a658c1d50e1fe5976b2f905eee09ec260833cfb2b49d6f38,contiguous_substring,intermediate,4,0.059641866505416266,0.2896683218519399,0,40.18434244791667,cd333bfa7ab5f06a0eb6d75cfadf356a9d336ea1282f16315b2c7d3c292e756a
D1,B2_reward3,selective,D1_r07,7,m020_contiguous_substring,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,4,0.051601456394267685,0.2896683218519399,0,40.5224609375,687ff76c6857add617b41cd6baab7b02bae739fabe4a0ddd2be0692ee1572f5d
D1,B2_reward3,selective,D1_r07,7,m021_contiguous_substring,3ac98b3bd2edbbfc3b4339ca0066047ccba8e1cfa0ce798acbd27bab5b87d8af,contiguous_substring,intermediate,4,0.02811131954188074,0.2896683218519399,0,40.11539713541667,751280bcad76f3b4a99ee314f4e05085451f03708cb06b8f9d3238b15061259f
D1,B2_reward3,selective,D1_r07,7,m022_contiguous_substring,fc015e86e4e7f2c734c05fb1135856a6186a7b6e6f3079acc6d6c6e4aa7442e4,contiguous_substring,intermediate,4,0.0392533980651915,0.2896683218519399,0,40.21969401041666,cd4ff765630cc9c0b1049062ddb7f3f7b2b6486c702b38b5043c2b35bbf360da
D1,B2_reward3,selective,D1_r07,7,m023_contiguous_substring,6d8bb74bcdeefe62988bcebfe3cdb7110ea14648c3393721f4a4095032ddf61b,contiguous_substring,intermediate,4,0.035730627120932446,0.2896683218519399,0,40.202962239583336,9cf603474b430738d83af9954d27386efc67b3c8172cf7f4b711bf8b98bd641e
D1,B2_reward3,selective,D1_r07,7,m024_contiguous_substring,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,16,0.14991601352633147,0.2896683218519399,0,40.53235677083334,0972e382f98f1cd28a1508fe4105765156ce266f0c16caa5d57a90764f05c81a
D1,B2_reward3,selective,D1_r07,7,m025_contiguous_substring,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,16,0.12002326812658716,0.2896683218519399,0,40.62985026041667,90c188629fb69ccb03fa311d686a1dc94179368897d5132149150d04a6af3f28
D1,B2_reward3,selective,D1_r07,7,m026_contiguous_substring,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,16,0.11139447122890031,0.2896683218519399,0,40.74368489583334,3c7838fb6e3829c6b114ba30a9b6d25eaa40f94215e90cd94e62bb9d04b49fcc
D1,B2_reward3,selective,D1_r07,7,m027_contiguous_substring,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,16,0.1405184377497587,0.2896683218519399,0,40.396061197916666,ece80c73a09f942cada9bfbd7b23a656c4bf6d3c0694f9af0ba0a367aa6a371c
D1,B2_reward3,selective,D1_r07,7,m028_contiguous_substring,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,64,0.2103330002439492,0.2896683218519399,0,41.55139973958333,d95b773ac05175c92fa179168f0ded7c9b6584789fb43401d29a01504b18e684
D1,B2_reward3,selective,D1_r07,7,m029_contiguous_substring,8d4ddfbfac0226f6a695d6b22ee21fbf533251852e95baca71b09f7710bfb22c,contiguous_substring,intermediate,64,0.2041628388352011,0.2896683218519399,0,41.28375651041668,6e509aa58df6213757ebb9efc66758334fbd5da0bb1dc290b193c6391d43bae0
D1,B2_reward3,selective,D1_r07,7,m030_contiguous_substring,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,64,0.21982241426214943,0.2896683218519399,0,41.376139322916664,19423d7430baa17ae1b46cd17f19b00787056d87bad63d60baf10b1595271edb
D1,B2_reward3,selective,D1_r07,7,m031_contiguous_substring,c824c782df91faee7515c9d811fab43ed5426465074d2e812a5277507d28ae96,contiguous_substring,intermediate,256,0.255572776515351,0.2896683218519399,0,46.93346354166667,79373f8818f20f4ad1230af92cb860ce9ba57741b26a7f0ecbeaf06797e3029a
D1,B2_reward3,selective,D1_r07,7,m032_contiguous_substring,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,256,0.26616455288311697,0.2896683218519399,0,44.02952473958333,c009a7b121f8837141ea88b338d705216982fbd18744ba3f3b44551af6a03b61
D1,B2_reward3,selective,D1_r07,7,m033_identity,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,1024,0.2896683218519399,0.2896683218519399,0,59.05107421875001,aa5226aac864bfe3576fff0b61e09cf70fb5cb34ae77c1b881ae1a8c277112df
D1,B2_reward3,selective,D1_r07,7,actual,actual,unintervened,actual,1024,0.2896683218519399,0.2896683218519399,1,58.419335937499994,f654e7948f3695b7bf1bb697400b464645edeacc8d7120bb6c3860f329033970
D1,B2_reward3,selective,D1_r07,7,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.2896683218519399,1,40.15817057291666,88995d298dd3b6a0cd889b3e4996a5dcb13f8aec2cefecf6b4e97ea462065ff5
D1,B2_reward3,selective,D1_r07,7,m001_balanced_random_group,92b504e9a4f322032a2ebce33411098a41a2a69d6887c968769f3a9a2ea21c06,balanced_random_group,intermediate,2,0.013523839582278587,0.2896683218519399,1,40.082910156249994,b0f4d961d8ae36ec1d2442e9fee7536955416630b8be53fddcd68ef82528515a
D1,B2_reward3,selective,D1_r07,7,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.012753896852477502,0.2896683218519399,1,40.17161458333333,ca8ce11345ff9bef78b077dd0e81b2b8c6d1494aface34e0c196648153a2a081
D1,B2_reward3,selective,D1_r07,7,m003_balanced_random_group,9dfc99282a2611725eedb2b565b32cd10fc18a0134da7cdb73782304b3289c63,balanced_random_group,intermediate,4,0.043108110870987294,0.2896683218519399,1,40.1658203125,cee09d7fa0c78b336fa8f24dc242998435cceab16d9b2b1e8b5a05622ab6a820
D1,B2_reward3,selective,D1_r07,7,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.035994913950494534,0.2896683218519399,1,40.157877604166664,758e5069566fc16e618bdce52453ed0dafe837669065f30f8ef5bb1b89545177
D1,B2_reward3,selective,D1_r07,7,m005_balanced_random_group,e2b3ca6094b3924ebad53b485b64e15442e181cf7c3b24782a1ecc43aada1d67,balanced_random_group,intermediate,8,0.10071834089390555,0.2896683218519399,1,40.504134114583344,db04795dec0ddb73049e105eee8870c181142657436e0bbf834166868f0982aa
D1,B2_reward3,selective,D1_r07,7,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.07527076513487552,0.2896683218519399,1,40.12845052083333,e6c4f1591058e943e174de314dd1b69fc208ae86ac9579198ca56b08950a15f3
D1,B2_reward3,selective,D1_r07,7,m007_balanced_random_group,1e9c498addbf3c84d0e7fa0b4a7ed1547a79d3addeb621aee136d71ed6115385,balanced_random_group,intermediate,16,0.1794640989507267,0.2896683218519399,1,40.92688802083333,6b18b51bd77e9b7399f63acd881f7723750814ab36873a8aa0b52ad23cf6491d
D1,B2_reward3,selective,D1_r07,7,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.12245052982034584,0.2896683218519399,1,40.67503255208332,f267cba1bcc2b2283716e19e3668f36a169e845a397a3b4ecbba6dca1be7af05
D1,B2_reward3,selective,D1_r07,7,m009_balanced_random_group,0aed763827cb82fb93b7e68b65380843df3d67d84b6ded1b427ad8b179551498,balanced_random_group,intermediate,32,0.17713741503882996,0.2896683218519399,1,40.74921875,9f830ce597d42dde4c400b2b608cf27d274f12ec4a02f9d2c2a81b1e557144ac
D1,B2_reward3,selective,D1_r07,7,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.18702039911789967,0.2896683218519399,1,40.998242187500004,4aac63488cf5d08ed64a84bf0e1ac08a4c00df2202ff99cc8a18d60c17918484
D1,B2_reward3,selective,D1_r07,7,m011_balanced_random_group,b63ae2e9169c6a1fbead64d1209982c801759cce33d761d4009afed76a67a448,balanced_random_group,intermediate,64,0.2379894144156411,0.2896683218519399,1,42.78616536458334,4056c69a2fa60122529fda2e70c90275afffb51ef7b78fab8a72f2b7a316a345
D1,B2_reward3,selective,D1_r07,7,m012_affinity_rank_group,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,64,0.2244134113358382,0.2896683218519399,1,42.53492838541666,97c0476b6f1c27865e851f0fa2f3f8c48fa62c3da76a757ea44e53d80846061b
D1,B2_reward3,selective,D1_r07,7,m013_balanced_random_group,8592d3fec701388f78dc4afe98264f46de098d11b571e0fc626bdf4ef128244a,balanced_random_group,intermediate,128,0.27163281092804914,0.2896683218519399,1,41.84114583333334,cd44b45335e77ef0b875ffaed63a987ff8e0cdae177a1c1764ef1d82ed97eef3
D1,B2_reward3,selective,D1_r07,7,m014_affinity_rank_group,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,128,0.24343822208057042,0.2896683218519399,1,43.842382812500006,2f71d8a2485f572333b29eaecaf0a026ce4b8fa936649c26fd669c3a9e851729
D1,B2_reward3,selective,D1_r07,7,m015_balanced_random_group,3f2241b0ff61b39e1ebdcccbaf77cc695344be10cc4c5c5e44bbc8cf4b9ee9e5,balanced_random_group,intermediate,256,0.28348384038095953,0.2896683218519399,1,47.48157552083333,62bf6196e2925754587173f895032f25c5f332120576d57413451752d5f13134
D1,B2_reward3,selective,D1_r07,7,m016_affinity_rank_group,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,256,0.270571076558482,0.2896683218519399,1,47.34166666666666,d230ec2c8d2a7af8f2c8344a4a618511a45cd6275d34d2fc580d56b4a71b7f8e
