confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D2,A_low_3,selective,D2_r05,5,actual,actual,unintervened,actual,1024,0.3768828261704664,0.3768828261704664,0,44.6796875,72d236a899e9ae02e7feb32d115a9817e3dc661873112552b20ee8b5ce8192be
D2,A_low_3,selective,D2_r05,5,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.3768828261704664,0,44.4720703125,b8ce2eb293fedba5725c28c4fb2a826b71c64adb32697f7721d373d1370ebb72
D2,A_low_3,selective,D2_r05,5,m001_balanced_random_group,d52123e063e4c7f12cf7d331526a34d45a7db62b251fda39a52b7a6e51dc81da,balanced_random_group,intermediate,2,0.000646070321174275,0.3768828261704664,0,44.42714843750001,e42b8161959a2b43656dd0963605a8fb12dff6e119fb208fb5a97be115e31352
D2,A_low_3,selective,D2_r05,5,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.0005052292692952753,0.3768828261704664,0,44.457682291666664,a335316e4e9c9bc6ef2440dd6ca1282bdcbff1ac333a2827c57d881113aee1d7
D2,A_low_3,selective,D2_r05,5,m003_balanced_random_group,4daeed799e72bb6401d991026fcc59ed40b3ce561e3c7dcca0ae6832935d9374,balanced_random_group,intermediate,4,0.0016394413053608925,0.3768828261704664,0,44.46736111111111,5ccb985f1c0eec868bc6efcfd371c94aa10d74fb149f83cc9c47be9b0bb4aae3
D2,A_low_3,selective,D2_r05,5,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.001269468569227222,0.3768828261704664,0,44.45740017361111,66c9b1cf91cdfcecd50a3a444b143cbb153503bc953adeb101a9d5999839809b
D2,A_low_3,selective,D2_r05,5,m005_balanced_random_group,133f24f68b3fddec3d8ed9a85a422bfcf4737bd728e769f2b1a595571768ceb1,balanced_random_group,intermediate,8,0.004182927690778493,0.3768828261704664,0,44.436067708333326,7d68ee0f3afcf237d1ab439e729dc51ff13e0e2f9adb84fb490df5c78cafb2ff
D2,A_low_3,selective,D2_r05,5,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.003051167077113306,0.3768828261704664,0,44.43758680555556,b3df92d8ebfdd1d111546c28bfe801391c7febea5341ea4ebe95b4a1219fe902
D2,A_low_3,selective,D2_r05,5,m007_balanced_random_group,25ccd77da6a7a52851f2f535e8b83f3d72cca793b3fce300949dd17a4f765737,balanced_random_group,intermediate,16,0.006501957792684988,0.3768828261704664,0,44.486762152777786,b546c2fb140a115147a86559a5a64aed889b1770e57b1a0b4f46a704b0aef05a
D2,A_low_3,selective,D2_r05,5,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.008136789684823254,0.3768828261704664,0,44.446310763888874,7684c5cd52348a51e5eae810074a895e2b65deefe6899abb575de874e32d3136
D2,A_low_3,selective,D2_r05,5,m009_balanced_random_group,69c0c7f3bb16611e92670e95a45404361a87cf0019841eec47307d17f9b18d02,balanced_random_group,intermediate,32,0.01387504699703269,0.3768828261704664,0,44.45425347222222,d8682868a67d2a36811829e2b3e8c653b14ab1672b5c2530474dc372377d6020
D2,A_low_3,selective,D2_r05,5,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.015831429453244176,0.3768828261704664,0,44.39036458333334,948a883eedc256c127dffcc6cd5a80ab8cd8f96f15b1cb0249270402cdbcc97f
D2,A_low_3,selective,D2_r05,5,m011_balanced_random_group,9ee348dcdb60a6d8b94644daf4e24f585414a22ccc692248a0eea7ff6d53b127,balanced_random_group,intermediate,64,0.028276627161236717,0.3768828261704664,0,44.48174913194445,31c94d7e43ee16f4438a703cb052ffc3361a9def07d8bed1d0ae33273315a6c8
D2,A_low_3,selective,D2_r05,5,m012_affinity_rank_group,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,64,0.028338606813905553,0.3768828261704664,0,44.380664062499996,cae17508bd1a6ce390bacad1cb095db89b98657f394cb228c44e1f4b9e4995da
D2,A_low_3,selective,D2_r05,5,m013_balanced_random_group,c127ba6cf2bef776473edf53f0da2b8df4d42a0566a9850f3d21195dea5e8dc9,balanced_random_group,intermediate,128,0.055754065835549704,0.3768828261704664,0,44.43053385416667,dcad115ec47ca93b11dfa028e2f6e566f1cac4f0f52b0972e12c0b31a3eb2f35
D2,A_low_3,selective,D2_r05,5,m014_affinity_rank_group,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,128,0.05585163090510993,0.3768828261704664,0,44.47250434027778,17537b5eacb7bfeb9880407bacc570a82733a65df9743ba93f0d0bff03295f68
D2,A_low_3,selective,D2_r05,5,m015_balanced_random_group,d938170ba1bbcea521c8f61e2a21a624aedf2e1facb1d1b7a73246f98e6abbb1,balanced_random_group,intermediate,256,0.1074669056464039,0.3768828261704664,0,44.57690972222221,fd7dea131dc4aa63439d364fee21d04d15ddcde6279dffddfb29e91dc9a897f8
D2,A_low_3,selective,D2_r05,5,m016_affinity_rank_group,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,256,0.11066603884334975,0.3768828261704664,0,44.41115451388889,7d0e4bce68088b3e78c3c97d62bf31fa48144fda9e3451cda31eea1c5c95e9f1
D2,A_low_3,selective,D2_r05,5,m017_balanced_random_group,b6b3bc7bfea0b8024176555b6791456fefb568bbd841db8af65e2e3f9b06bc11,balanced_random_group,intermediate,512,0.21434983824291104,0.3768828261704664,0,44.54131944444445,c998e28b975f9d5f4c3c2da34b25f7af30dbd8fbb0c0bd37fffea3f110b003f1
D2,A_low_3,selective,D2_r05,5,m018_affinity_rank_group,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,512,0.2121541533539109,0.3768828261704664,0,44.402300347222216,39d63600d016d124ca01d7ad283207a4418bd2ace3128ce81a6e171f9bdca12a
D2,A_low_3,selective,D2_r05,5,m019_contiguous_substring,16cfd655e57fba08a658c1d50e1fe5976b2f905eee09ec260833cfb2b49d6f38,contiguous_substring,intermediate,4,0.0013505029587393591,0.3768828261704664,0,44.45911458333333,60e4f1b45bb76d495a60fbe9bb65487f2ec387f27aec4419e53fc939892c5816
D2,A_low_3,selective,D2_r05,5,m020_contiguous_substring,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,4,0.0009872383125114038,0.3768828261704664,0,44.458810763888884,6a73449c4d96f80e191b762c14d3895fcb35f332d30b051d6715aef916cdef18
D2,A_low_3,selective,D2_r05,5,m021_contiguous_substring,3ac98b3bd2edbbfc3b4339ca0066047ccba8e1cfa0ce798acbd27bab5b87d8af,contiguous_substring,intermediate,4,0.0009461498072571892,0.3768828261704664,0,44.45635850694443,bb845e422bfe5bccad00d12f1c4e2f13734a8283924031815f0a8db9f806f843
D2,A_low_3,selective,D2_r05,5,m022_contiguous_substring,fc015e86e4e7f2c734c05fb1135856a6186a7b6e6f3079acc6d6c6e4aa7442e4,contiguous_substring,intermediate,4,0.0005839700274377233,0.3768828261704664,0,44.47760416666667,9ac7835cb4c59be19a7641aa3887471f8ddf31f30eecfe3a33ea0ef5d387e847
D2,A_low_3,selective,D2_r05,5,m023_contiguous_substring,6d8bb74bcdeefe62988bcebfe3cdb7110ea14648c3393721f4a4095032ddf61b,contiguous_substring,intermediate,4,0.0012934332404180573,0.3768828261704664,0,44.45887586805556,94d54e8cdffd7da6228de2f21ab288cf288788e99a624da2aadf9e3f2506e20c
D2,A_low_3,selective,D2_r05,5,m024_contiguous_substring,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,16,0.0060318204153042565,0.3768828261704664,0,44.44383680555556,39f86a054eb8b6065669d44dd95a71a87f2a7910dc470d2a477ba62670c6842c
D2,A_low_3,selective,D2_r05,5,m025_contiguous_substring,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,16,0.0066418245995884155,0.3768828261704664,0,44.47016059027778,6c560c1c2054d20932e92c44346692c6860468739f60c45f78e1fc5cac298a31
D2,A_low_3,selective,D2_r05,5,m026_contiguous_substring,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,16,0.004987023001622785,0.3768828261704664,0,44.46000434027778,482ea6ac536f62aa62f11041b8d44267ab99079c95924356c0855cee27cd7fcf
D2,A_low_3,selective,D2_r05,5,m027_contiguous_substring,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,16,0.00513580847001614,0.3768828261704664,0,44.482921006944444,e1c9f84e611e11e6b4e46b16b8e2924ee27ad2ff8311d99889f4ce5f3e128212
D2,A_low_3,selective,D2_r05,5,m028_contiguous_substring,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,64,0.02668725628779542,0.3768828261704664,0,44.45950520833333,dca8e7dd503e43a045f8149e8c536bafe21e87d6dc274a98fc64e6141e611c77
D2,A_low_3,selective,D2_r05,5,m029_contiguous_substring,8d4ddfbfac0226f6a695d6b22ee21fbf533251852e95baca71b09f7710bfb22c,contiguous_substring,intermediate,64,0.025890398288999167,0.3768828261704664,0,44.46640625,cb12bf1f45f7ddb9df90a98a541db8718cebd63dddf188e4403617396dc1c1d8
D2,A_low_3,selective,D2_r05,5,m030_contiguous_substring,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,64,0.02407379864857783,0.3768828261704664,0,44.44060329861111,fb1b3659022c7652595a7ee8d0b2eb9c2da11f8fe4781ed2276329db35a726c6
D2,A_low_3,selective,D2_r05,5,m031_contiguous_substring,c824c782df91faee7515c9d811fab43ed5426465074d2e812a5277507d28ae96,contiguous_substring,intermediate,256,0.10979091048665596,0.3768828261704664,0,44.54967447916667,34276d700cb630ce8ec19a42b57b981d432e60ed29f576d780065d08b8e54b96
D2,A_low_3,selective,D2_r05,5,m032_contiguous_substring,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,256,0.10686276278867202,0.3768828261704664,0,44.44409722222222,3c6cf11eca256a55b0d9ba0c98b6885ab4193567b3c91810b9ab418e4c084267
D2,A_low_3,selective,D2_r05,5,m033_identity,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,1024,0.3768828261704664,0.3768828261704664,0,44.6796875,72d236a899e9ae02e7feb32d115a9817e3dc661873112552b20ee8b5ce8192be
D2,A_low_3,selective,D2_r05,5,actual,actual,unintervened,actual,1024,0.3768828261704664,0.3768828261704664,1,44.68400607638889,620ac19d55e19ab2c4adbabdd3207d46631a6c483fed0231e602d6b8cf42d946
D2,A_low_3,selective,D2_r05,5,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.3768828261704664,1,44.4349609375,2e59bd73bf76da2c06c226b440bbf8ec2276b3ce3370a7539dbe225e6732f0a8
