confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D1,B2_reward3,selective,D1_r06,6,actual,actual,unintervened,actual,1024,0.2751514716399015,0.2751514716399015,0,55.740657552083334,c0d5441f72cb5eb793d71af7d2a6fc3e91a52238d63e4cda57357cbf22672362
D1,B2_reward3,selective,D1_r06,6,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.2751514716399015,0,40.31276041666666,60c98de3a685069ff9d3bcb04bd90998717203e4e8e061ff4690f89daf1a3097
D1,B2_reward3,selective,D1_r06,6,m001_balanced_random_group,92b504e9a4f322032a2ebce33411098a41a2a69d6887c968769f3a9a2ea21c06,balanced_random_group,intermediate,2,0.01106077663147764,0.2751514716399015,0,40.3365234375,bc4edffd7bb825c4ba417454c881044fad09a02823be4a68ea39469ea7c88156
D1,B2_reward3,selective,D1_r06,6,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.005090192102405058,0.2751514716399015,0,40.27418619791667,f0a30da909efe7c226ad978776fb94127d75ee480aa60088bb274fa7b9b008c4
D1,B2_reward3,selective,D1_r06,6,m003_balanced_random_group,9dfc99282a2611725eedb2b565b32cd10fc18a0134da7cdb73782304b3289c63,balanced_random_group,intermediate,4,0.05431259134441768,0.2751514716399015,0,40.21888020833333,2efc0193ed21e00d5cdb8468ecfa02f35971ba2d97474878002a63bf5b59b7b1
D1,B2_reward3,selective,D1_r06,6,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.03496535613973076,0.2751514716399015,0,40.054394531250004,0ea5bd179cb2cb8dc6af28a0c5edfd17b048efe0e169e52dde968f564dd21f0a
D1,B2_reward3,selective,D1_r06,6,m005_balanced_random_group,e2b3ca6094b3924ebad53b485b64e15442e181cf7c3b24782a1ecc43aada1d67,balanced_random_group,intermediate,8,0.07214543764661542,0.2751514716399015,0,40.88610026041667,9a4b35e664ddb090fe55497483bdc78e51a2f3caf78ab48c6f84a11ea5561297
D1,B2_reward3,selective,D1_r06,6,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.08555004208983946,0.2751514716399015,0,40.14095052083333,be33753cf8dec90ba46b0120e9c330c9f5caef85c64a5291898a9ef8c2ef605a
D1,B2_reward3,selective,D1_r06,6,m007_balanced_random_group,1e9c498addbf3c84d0e7fa0b4a7ed1547a79d3addeb621aee136d71ed6115385,balanced_random_group,intermediate,16,0.11523475461766719,0.2751514716399015,0,40.64733072916667,6785a3354eb8946fb9fd90a1f74eed7c5e33ff4522ef8a44b2e22887eb675f5d
D1,B2_reward3,selective,D1_r06,6,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.14132517957241983,0.2751514716399015,0,40.05485026041667,0da9cd04a30b7ff5c9b4a7a08f633f52b6d64a930eb39fd00d5161ec8d027b1d
