confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D0,A_high_2,selective,D0_r05,5,actual,actual,unintervened,actual,1024,0.3151292196102876,0.3151292196102876,0,12.594565972222222,70c4b5c7c396dc690c2c982f5d642ea6087e3b58a2ec4a747b114a53b0dc1ea9
D0,A_high_2,selective,D0_r05,5,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.3151292196102876,0,8.16304253472222,94ac58f9a1438c07642f34afb24de72e99e07c963615b807302535448a6a5122
D0,A_high_2,selective,D0_r05,5,m001_balanced_random_group,f9a61013dcfd5168cfac382b0103ebc61175babf90ead3fb241727582f7ebff8,balanced_random_group,intermediate,2,0.0002170922683027842,0.3151292196102876,0,8.178411458333334,8560e00c0c20aa4eb5e1d9fcfc97a43610f9d170bf6fca82cbe1a35568617387
D0,A_high_2,selective,D0_r05,5,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.0004780409617575806,0.3151292196102876,0,8.162721354166667,c23b8934592bac1e69e5d9d9dcbe71850f6181453a68d5a6dafd4c5944cc439f
D0,A_high_2,selective,D0_r05,5,m003_balanced_random_group,c3045d2c1c1e20ffe9a4bb2a2e96a1861dba82bdee39680a0c34776015233f77,balanced_random_group,intermediate,4,0.0008193252572235588,0.3151292196102876,0,8.196948784722224,4aefee7833492b3e99df4b32518fd397c614d376d93d8f7b06edc29e6ae88308
D0,A_high_2,selective,D0_r05,5,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.00102167599570972,0.3151292196102876,0,8.16836371527778,66cf1893d992b18a704113f308dbba5e89db7a83ea246196c6c603e10b10c3fd
D0,A_high_2,selective,D0_r05,5,m005_balanced_random_group,04a74209e8dcd69b7ec938b6492b48b960e41d4a73c85f733213da8532e73d49,balanced_random_group,intermediate,8,0.0025079963061786018,0.3151292196102876,0,8.229244791666666,c0cf290fbc60ee37953ab6711a5f407e07dfd07148a01b871771d1d5929e6245
D0,A_high_2,selective,D0_r05,5,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.0023248243737366537,0.3151292196102876,0,8.203003472222223,0cbb073428f98beea1c7da46b21ed8daf1640739b47cfab1c536437579334f85
D0,A_high_2,selective,D0_r05,5,m007_balanced_random_group,848d2d075b0b38086c555c9d0d8524dccec4f14f30d66b4673f732303caf3b02,balanced_random_group,intermediate,16,0.006152302434540342,0.3151292196102876,0,8.242808159722223,63a284db543fdd1955a2627c5123115afe5d44d7b1cdc75fc563c8512728318d
D0,A_high_2,selective,D0_r05,5,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.004642204129160855,0.3151292196102876,0,8.245963541666667,e8744c3620f97c28243f7ddb43d01c93d756094a26ab6fa2beb47bd787f167b6
D0,A_high_2,selective,D0_r05,5,m009_balanced_random_group,8471d3b7d2a757d28b10f6d16b93b4054dd06f1fdee394c0a09cb0b6aab741ce,balanced_random_group,intermediate,32,0.01052384584217213,0.3151292196102876,0,8.276024305555557,19c1fdb46f13ec906b4360039b3ecfd51ffd09aa0538fe6c5fba056acf01193c
D0,A_high_2,selective,D0_r05,5,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.010421697119576821,0.3151292196102876,0,8.339244791666667,9219e6e04a2932d1ce67dc89fcbacf667b1f43be0d560c1a4db369542f3018f7
