confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D0,A_high_2,selective,D0_r02,2,actual,actual,unintervened,actual,1024,0.32115941962700467,0.32115941962700467,0,12.629461805555554,6b5800f50bf943f411eee08c52defad710a915f9dfc3acafe7be1b35f9eadf06
D0,A_high_2,selective,D0_r02,2,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.32115941962700467,0,8.198007812500002,102663a8542963347b1890b77b92e72a41691bdac489c03f93eae734f10430fe
D0,A_high_2,selective,D0_r02,2,m001_balanced_random_group,f9a61013dcfd5168cfac382b0103ebc61175babf90ead3fb241727582f7ebff8,balanced_random_group,intermediate,2,0.0002682032613286699,0.32115941962700467,0,8.197643229166665,d1b494ef5a7cba74d2dabcb52ab388f1aa7f46eb4f3a417a1ce1e87a72df4424
D0,A_high_2,selective,D0_r02,2,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.000230941164625444,0.32115941962700467,0,8.191822916666666,9e2f1a1313c608b3a5faf8deeaa3b8dd75d36eda5250b977ede51ece53c8e75e
D0,A_high_2,selective,D0_r02,2,m003_balanced_random_group,c3045d2c1c1e20ffe9a4bb2a2e96a1861dba82bdee39680a0c34776015233f77,balanced_random_group,intermediate,4,0.0010272516347093479,0.32115941962700467,0,8.182235243055555,09bd300fbdffe4ff5415a5687f973f8b087fd7e6c0199fab16755b174be3a1b9
D0,A_high_2,selective,D0_r02,2,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.0008964987565987627,0.32115941962700467,0,8.19424045138889,f74a71db898092bc5bc265f4356f1d5247a29ef9e3fe83365f2b8a28827186af
D0,A_high_2,selective,D0_r02,2,m005_balanced_random_group,04a74209e8dcd69b7ec938b6492b48b960e41d4a73c85f733213da8532e73d49,balanced_random_group,intermediate,8,0.0021298743980249293,0.32115941962700467,0,8.198177083333333,f5b99bc611d0a75eb82c6511ed9a5b52e606967589a24dccd7d4484fe79ae5c6
D0,A_high_2,selective,D0_r02,2,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.0022653926803386714,0.32115941962700467,0,8.17576388888889,26f3493a2ab1f49d2c39c2c027d40f280f963b3b2d53d8a0080470060104e14b
D0,A_high_2,selective,D0_r02,2,m007_balanced_random_group,848d2d075b0b38086c555c9d0d8524dccec4f14f30d66b4673f732303caf3b02,balanced_random_group,intermediate,16,0.004484292897434982,0.32115941962700467,0,8.279917534722223,211d2c3d2e225d3840aeaaad41bdaef158fa426bb4c79e2dc031e5977201d412
D0,A_high_2,selective,D0_r02,2,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.006682434812899641,0.32115941962700467,0,8.271414930555558,5c75cdc98df42a7096cdca40cd46cbeeb75b5a75d7a8c3f0fb9805318fafc5c5
