confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D2,A_low_3,selective,D2_r00,0,actual,actual,unintervened,actual,1024,0.3617975519940633,0.3617975519940633,0,44.67916666666666,4bf1ff48a6d6dc0d017faa95edde68e263cc2ea24cd7ce5d7a1147986c65e727
D2,A_low_3,selective,D2_r00,0,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.3617975519940633,0,44.42858072916667,270d30070dcd7d57250060cf66e5b5f75a204f642e1555da5e2a8147a13fa313
D2,A_low_3,selective,D2_r00,0,m001_balanced_random_group,d52123e063e4c7f12cf7d331526a34d45a7db62b251fda39a52b7a6e51dc81da,balanced_random_group,intermediate,2,0.00044637214598360487,0.3617975519940633,0,44.436414930555564,70553d95381994b38a3141be83d4323da1d070cd5bc395890e6e4523b21a0b13
D2,A_low_3,selective,D2_r00,0,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.0004580932451923662,0.3617975519940633,0,44.42999131944444,db6f3ab4245cd378f5fee92d0f13323b27b68ca35ced67d6feadfff1de106e58
D2,A_low_3,selective,D2_r00,0,m003_balanced_random_group,4daeed799e72bb6401d991026fcc59ed40b3ce561e3c7dcca0ae6832935d9374,balanced_random_group,intermediate,4,0.0012081208804893106,0.3617975519940633,0,44.425021701388886,a4932980191d27745819632a7bb8dc4b026bc87cd3c2cdd85c3aa25bc3efe41d
D2,A_low_3,selective,D2_r00,0,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.0015064209471253181,0.3617975519940633,0,44.441840277777786,a0e525a435b8b8e89228ce046dae1bf55c955c6c1550e19269d954a6baf0fbc5
D2,A_low_3,selective,D2_r00,0,m005_balanced_random_group,133f24f68b3fddec3d8ed9a85a422bfcf4737bd728e769f2b1a595571768ceb1,balanced_random_group,intermediate,8,0.00364858286545138,0.3617975519940633,0,44.37278645833334,39326fb7f327e02a9fa45b1f81908dd8dba7601296d555f38f5652e4f301f28a
D2,A_low_3,selective,D2_r00,0,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.003401946614097368,0.3617975519940633,0,44.460308159722224,f1732dd521ab4dc5aa2fac6767d8bd266036f4f8a1ca79a35dde29b1608d9bce
D2,A_low_3,selective,D2_r00,0,m007_balanced_random_group,25ccd77da6a7a52851f2f535e8b83f3d72cca793b3fce300949dd17a4f765737,balanced_random_group,intermediate,16,0.007115560911664667,0.3617975519940633,0,44.49108072916667,21c399d2b6dcf72cacc74306d387c7a9c45cee6848d35f1ac578707ab2b8a9c6
D2,A_low_3,selective,D2_r00,0,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.008013694241775306,0.3617975519940633,0,44.39357638888888,9468c0b4218184d8efe7cf804f5fe6fd53e1a242317e53b0a693cb04b620f52b
