confirm_id,design_id,condition,baseline_replicate,replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,final_population_hash
D1,B2_reward3,selective,D1_r00,0,actual,actual,unintervened,actual,1024,0.3079143830573394,0.3079143830573394,0,59.33740234375,d6d28eb99dfcb48551c51926362093ce585a93449708953cf89cd8b045dc46c7
D1,B2_reward3,selective,D1_r00,0,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537292e-17,0.3079143830573394,0,40.35927734375001,7a3e99e7649be8720fa03e360126c751da11fd673e80a2d5114ffa3523516535
D1,B2_reward3,selective,D1_r00,0,m001_balanced_random_group,92b504e9a4f322032a2ebce33411098a41a2a69d6887c968769f3a9a2ea21c06,balanced_random_group,intermediate,2,0.023023614684679942,0.3079143830573394,0,40.3671875,60f6e920a850136b2d5e6ae8f4fd33a88b8c5c8223577ba517e271994945f65f
D1,B2_reward3,selective,D1_r00,0,m002_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.016668190494194775,0.3079143830573394,0,40.33001302083333,6baaa2a0b98bf321e0f6ca10c29fb5bcbace0e868d5c2369b3cf6a2213c92422
D1,B2_reward3,selective,D1_r00,0,m003_balanced_random_group,9dfc99282a2611725eedb2b565b32cd10fc18a0134da7cdb73782304b3289c63,balanced_random_group,intermediate,4,0.07034795371030743,0.3079143830573394,0,40.25901692708333,d590f0c6b64cc0e6ba15d2d27d5a814eff7fe0f21465c3850acabb00b363f510
D1,B2_reward3,selective,D1_r00,0,m004_affinity_rank_group,92e56b0f11cdce879476507882d715f1eecc12de134fc3982530e28ffd4eba29,affinity_rank_group,intermediate,4,0.05215034918668453,0.3079143830573394,0,40.476888020833336,8f1285c59bdfeec86d7ab0cc60979adf994cc0a259db2ecd6ab7fbd8b7a9c487
D1,B2_reward3,selective,D1_r00,0,m005_balanced_random_group,e2b3ca6094b3924ebad53b485b64e15442e181cf7c3b24782a1ecc43aada1d67,balanced_random_group,intermediate,8,0.08840812839232293,0.3079143830573394,0,40.319433593750006,c6b4be512445a76923956b99b7a9e487b28314d576fa478581ddb884c79c7271
D1,B2_reward3,selective,D1_r00,0,m006_affinity_rank_group,0a19adabdd017fc722384804e89caf4ecf35837689486f63c24094087da5c2ba,affinity_rank_group,intermediate,8,0.10871829697607308,0.3079143830573394,0,40.52604166666667,f52ed1bbf3aa0ddaaacd6ac5115ed42b97a1a1ab7ab6a8162d5e1bab578d65a9
D1,B2_reward3,selective,D1_r00,0,m007_balanced_random_group,1e9c498addbf3c84d0e7fa0b4a7ed1547a79d3addeb621aee136d71ed6115385,balanced_random_group,intermediate,16,0.186112397907161,0.3079143830573394,0,40.051660156249994,ed8dc0cecd55514abc3f89a86f57cd82875bde7d0ba35c932fa2938f7fe222a3
D1,B2_reward3,selective,D1_r00,0,m008_affinity_rank_group,d176c8d0ee881709b5af7061b49578d8041bef9dde73ceb9e47e4dd86f7ee987,affinity_rank_group,intermediate,16,0.16247427864700284,0.3079143830573394,0,40.74736328125,5694127d1ede0e5f3d67d30728f9949420f4063da9504747380f9095cec96c70
D1,B2_reward3,selective,D1_r00,0,m009_balanced_random_group,0aed763827cb82fb93b7e68b65380843df3d67d84b6ded1b427ad8b179551498,balanced_random_group,intermediate,32,0.22033127687294612,0.3079143830573394,0,41.359537760416664,1df7b986f8ba6c4d106272c061596fcf9f0a7d33d6524cf52def0a8aa1117115
D1,B2_reward3,selective,D1_r00,0,m010_affinity_rank_group,a08bb91ec0e66d0b3afe5332032fd3fb6769016bc04c2710b5e01a8e599df454,affinity_rank_group,intermediate,32,0.2117120924341329,0.3079143830573394,0,40.896289062499996,68b23b12af75692d95e1a05067de1dc2cf4cac405f28bf4a615533cadfbbc97e
D1,B2_reward3,selective,D1_r00,0,m011_balanced_random_group,b63ae2e9169c6a1fbead64d1209982c801759cce33d761d4009afed76a67a448,balanced_random_group,intermediate,64,0.24797836196848264,0.3079143830573394,0,42.033138020833334,98f031bf1934060b46112504a2e573133cb4f31410d186c0a128a08d1911639c
D1,B2_reward3,selective,D1_r00,0,m012_affinity_rank_group,6ac4e014d135d7a7fbd4592fdf320f48570dc4bce5e1a5c2ca6054715b80f98a,affinity_rank_group,intermediate,64,0.2412557660741725,0.3079143830573394,0,41.436425781249994,d95f95df01351b9a86119bf047ae82b19c71fd43514d16788d7a1c70d7dbdafa
D1,B2_reward3,selective,D1_r00,0,m013_balanced_random_group,8592d3fec701388f78dc4afe98264f46de098d11b571e0fc626bdf4ef128244a,balanced_random_group,intermediate,128,0.2700709355188669,0.3079143830573394,0,44.10846354166667,1129d834b72cd9cf0bdb4e872ff6580f0421cc8ca31970951b4bbfd2f695265d
D1,B2_reward3,selective,D1_r00,0,m014_affinity_rank_group,4c0d0a036a5c51abb14f88b143c35a9a2e7cecb590d4d0752b078fe3b59a18dd,affinity_rank_group,intermediate,128,0.29065236612915696,0.3079143830573394,0,42.817220052083336,2d90ca968e60c6cff034ec65efd75b8e4645a3c6d9fb28367c79cab383aa9449
D1,B2_reward3,selective,D1_r00,0,m015_balanced_random_group,3f2241b0ff61b39e1ebdcccbaf77cc695344be10cc4c5c5e44bbc8cf4b9ee9e5,balanced_random_group,intermediate,256,0.2983399988866686,0.3079143830573394,0,48.38391927083333,ee30b48a7f6b54ef32745f043eb2e2c185388ea300ce6fa9931207e2d2e3c8da
D1,B2_reward3,selective,D1_r00,0,m016_affinity_rank_group,cf78b05538711825e0795152b13c3d2c15b5cd16f89c1995f7b006d8bc57c6a2,affinity_rank_group,intermediate,256,0.2976719340949898,0.3079143830573394,0,45.40670572916666,0c649c3b7c6f15e10b05e426469aab64abc06675774c99a679be3455c79852ae
D1,B2_reward3,selective,D1_r00,0,m017_balanced_random_group,01c67fe0522330b039a343ca58f3517bce2156836302293eba1b0d27d77e2522,balanced_random_group,intermediate,512,0.30605565094969067,0.3079143830573394,0,48.60419921875,fc7256348950d65ae2259f4aef44061266eb1b547a61e77d63cc513c1e6df9de
D1,B2_reward3,selective,D1_r00,0,m018_affinity_rank_group,24a6acb87a7364b0b1cbbe6fecc84df53e5243c78a06a6c6c4e7354b3e359435,affinity_rank_group,intermediate,512,0.30049325607602595,0.3079143830573394,0,51.23776041666666,2301e6c76207b38513249aa3e643f1f305a2f6d3825ac82c913248c492ccb3b0
D1,B2_reward3,selective,D1_r00,0,m019_contiguous_substring,16cfd655e57fba08a658c1d50e1fe5976b2f905eee09ec260833cfb2b49d6f38,contiguous_substring,intermediate,4,0.06479941117268921,0.3079143830573394,0,40.81520182291666,937f6e44b2f2c0e63331b2bcd61aafad56e049aa3b7153f19e3d140d7bd25733
D1,B2_reward3,selective,D1_r00,0,m020_contiguous_substring,6fb076d21f3b26febc2e6a328628b3ea581ce0709de4263bbe675d61bdb74942,contiguous_substring,intermediate,4,0.06411858032837811,0.3079143830573394,0,40.47154947916667,b9bc69290875f0e81bff043d2e23c4cc30eb3dc5b4623a1428f405355dcfce9e
D1,B2_reward3,selective,D1_r00,0,m021_contiguous_substring,3ac98b3bd2edbbfc3b4339ca0066047ccba8e1cfa0ce798acbd27bab5b87d8af,contiguous_substring,intermediate,4,0.03793790202786622,0.3079143830573394,0,40.4138671875,bd2e19dc66b0df141b02bde7731d7c05006ca8d5548532ff0f2ae12c2f790028
D1,B2_reward3,selective,D1_r00,0,m022_contiguous_substring,fc015e86e4e7f2c734c05fb1135856a6186a7b6e6f3079acc6d6c6e4aa7442e4,contiguous_substring,intermediate,4,0.05601215896950801,0.3079143830573394,0,40.23076171875,e46150970b53ce3845e4c52562493ff4c77443f9986e35cd4293f38d8130b5ed
D1,B2_reward3,selective,D1_r00,0,m023_contiguous_substring,6d8bb74bcdeefe62988bcebfe3cdb7110ea14648c3393721f4a4095032ddf61b,contiguous_substring,intermediate,4,0.05408431561886662,0.3079143830573394,0,40.2431640625,dd3e72227ce5d9ce012c67ddf8a80eab482ea117805fa674e20f16699915b2db
D1,B2_reward3,selective,D1_r00,0,m024_contiguous_substring,94ab69bff5420fbcf4c18d7a247ef0e4b9577d1295271abf78a62f51c3b59a0f,contiguous_substring,intermediate,16,0.20059062545008063,0.3079143830573394,0,40.941471354166666,fbf514812b61a3d227be03dd8f5d8d8e91a9c19df6a169029a1a8346d137b8e6
D1,B2_reward3,selective,D1_r00,0,m025_contiguous_substring,ae330f3e6dd51f734f790820a896827f916e8d775c69ea1f205c55aa81507fe0,contiguous_substring,intermediate,16,0.1727755448383944,0.3079143830573394,0,40.99173177083333,0759724575cf12bef2b0bbe79702c46d1d79018a9d199ad4046f52f55bdf91f3
D1,B2_reward3,selective,D1_r00,0,m026_contiguous_substring,5d3c5ea59a3a81c2ffdcfc7029fe0ab078b39be0217f1ee2611101845014273b,contiguous_substring,intermediate,16,0.15381372473485533,0.3079143830573394,0,40.14694010416667,68042aad2b1ba192aea9bc9cac8aecdb28dba07e216a4ebe21f0166d28b0121b
D1,B2_reward3,selective,D1_r00,0,m027_contiguous_substring,6edfbfdb62fbf79744d4ecfb6fe43de95b2133d87a10f24061ecc84297b1c267,contiguous_substring,intermediate,16,0.15654856651838567,0.3079143830573394,0,39.66578776041666,9b25cb01a623f4e385a669f885c8ebe85de1442910e24933535655b3738ce10f
D1,B2_reward3,selective,D1_r00,0,m028_contiguous_substring,6f9a04216ce84ed3a2ef19a2010723c498d866f2bb5d6eda67ea1bd16782bfd8,contiguous_substring,intermediate,64,0.24554987687816698,0.3079143830573394,0,42.553613281249994,bfe3a9dfb7ab6fa9ae5eb626254cdd31e5e446bc2097d424699f33949efbbf87
D1,B2_reward3,selective,D1_r00,0,m029_contiguous_substring,8d4ddfbfac0226f6a695d6b22ee21fbf533251852e95baca71b09f7710bfb22c,contiguous_substring,intermediate,64,0.2473724658271959,0.3079143830573394,0,41.48092447916666,1de5679d713f4661e3691cbe02e922e28efb590f1d8b38524a37f4067eb8c774
D1,B2_reward3,selective,D1_r00,0,m030_contiguous_substring,6ff19e1927dcafbb441ab0b4a0a61b92d1295d402f3277307a3f5b9d7850b98a,contiguous_substring,intermediate,64,0.2359288775691147,0.3079143830573394,0,40.03948567708334,0eefdafd873cc4415a08510ac9bb85550ae52be7dffe38377b7399c0c79e9990
D1,B2_reward3,selective,D1_r00,0,m031_contiguous_substring,c824c782df91faee7515c9d811fab43ed5426465074d2e812a5277507d28ae96,contiguous_substring,intermediate,256,0.28090197919276005,0.3079143830573394,0,43.980305989583336,86c73f3a72e95cc4178a0d4dba9d7295e8e42c123740dac82ee6439e5d83f0b5
D1,B2_reward3,selective,D1_r00,0,m032_contiguous_substring,ef835eb9c371f618c6958654a7d25a1df1d12c09a53ecf66f9209fb882a8542d,contiguous_substring,intermediate,256,0.28447423495067004,0.3079143830573394,0,43.279394531250006,b66958afbad144335ca07a8b7be94e4b4631bedfefb411171dcfe1734630a7e6
D1,B2_reward3,selective,D1_r00,0,m033_identity,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,identity,identity,1024,0.3079143830573394,0.3079143830573394,0,59.33740234375,d6d28eb99dfcb48551c51926362093ce585a93449708953cf89cd8b045dc46c7
D1,B2_reward3,selective,D1_r00,0,actual,actual,unintervened,actual,1024,0.3079143830573394,0.3079143830573394,1,59.5517578125,c478682c3a19165d09548bf22600662cdcc2322868d940bd04e9c03c3b10e022
D1,B2_reward3,selective,D1_r00,0,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537292e-17,0.3079143830573394,1,40.1033203125,1747ad0f448cedca0a61cc153badab9ba88ef1c1ea9c9aa65f98ad98d0bc9b5c
