condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.4,7,control_p0.4_r07,actual,actual,unintervened,actual,1024,0.28600849340287543,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00010034814362534268,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0005098541219905841,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0015167427609276297,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.0027312479447195053,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007372552982023127,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.016309334865388735,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.030889851563435593,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
control,0.4,7,control_p0.4_r07,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06543886390359047,0.28600849340287543,0,27.133116319444444,"[26.60234375, 26.7421875, 27.121875, 26.6671875, 27.3984375, 27.6296875, 26.53359375, 27.0875, 26.70078125, 27.1890625, 27.1421875, 27.1421875, 26.6, 27.45625, 27.19296875, 27.078125, 27.0171875, 27.85078125, 26.93046875, 27.08828125, 27.41171875, 27.6015625, 26.57265625, 27.496875, 27.20078125, 27.65, 27.08515625, 27.22734375, 27.1390625, 27.4203125, 27.3296875, 26.94921875, 27.0203125, 27.134375, 27.3359375, 27.04609375]",c90a35d893805fb6f12a318d6254fae23dea64e204d4768b853142ac5241fe5f,2026073104,control_p0.4_r07|0
