condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.2,18,control_p0.2_r18,actual,actual,unintervened,actual,1024,0.28554152010793743,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00020953562242112712,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0008457199702297576,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0016904889045045136,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.0032383451694113483,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007769458994388784,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.014943814778334888,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.029895229912491758,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.066275854204113,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m009_balanced_random_group,3394d1cdf22e9723777f99c632a137ebcd7b9bff50e9406fa9f5a34da26ac720,balanced_random_group,intermediate,512,0.14071367356488676,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
control,0.2,18,control_p0.2_r18,m010_affinity_rank_group,3f53151fb2f814971fd6c0128c5c0b7afe1b5cb5257e46a1db18b8ebc9946d94,affinity_rank_group,intermediate,2,0.00023374543390554403,0.28554152010793743,0,27.191688368055555,"[27.3203125, 27.79609375, 27.62109375, 26.87421875, 26.65546875, 26.94140625, 26.92734375, 27.1421875, 27.14609375, 27.67421875, 26.35234375, 27.86953125, 27.078125, 27.3390625, 26.92734375, 27.00625, 27.13203125, 27.8546875, 27.83828125, 27.0515625, 26.540625, 27.18515625, 27.209375, 27.0390625, 27.04765625, 27.07265625, 27.72734375, 26.76796875, 27.04921875, 27.53046875, 27.2375, 27.9109375, 26.66484375, 27.2296875, 26.7359375, 27.4046875]",db12f210ec030d163fcf897aba58e8a830159f0f847111f21261d73ebebbd707,2026073104,control_p0.2_r18|0
