condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
selective,1.0,16,selective_p1.0_r16,actual,actual,unintervened,actual,1024,0.3208149810797718,0.3208149810797718,0,40.38784722222223,"[39.7125, 40.35078125, 40.8265625, 39.82578125, 40.5140625, 40.8078125, 39.9546875, 39.7109375, 40.078125, 39.5, 39.69609375, 39.73671875, 40.3140625, 39.9515625, 40.128125, 40.72734375, 39.63828125, 40.0953125, 40.03125, 39.60625, 41.1375, 40.48125, 41.096875, 41.27890625, 40.92890625, 40.165625, 41.00703125, 40.284375, 40.8859375, 40.76328125, 41.696875, 40.41953125, 40.996875, 40.91171875, 40.1953125, 40.50625]",b36aba93c6d04133394c84d1d611e74406fde11877e1746a1cc0d1f85131d428,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.3208149810797718,0,27.12595486111111,"[26.290625, 26.59609375, 27.17890625, 26.7921875, 26.94609375, 27.91328125, 27.03515625, 26.759375, 26.8515625, 27.20625, 27.3453125, 26.78828125, 27.22421875, 27.14296875, 27.490625, 27.78125, 27.37578125, 27.06640625, 27.05390625, 27.13515625, 27.1828125, 26.44453125, 26.7671875, 27.1234375, 27.0671875, 27.15, 27.434375, 27.60390625, 26.9671875, 26.86640625, 27.228125, 26.99765625, 27.96796875, 26.55859375, 27.765625, 27.4359375]",48c95cfc737f45cd804cbcc59e804f29ee84f45abc10abeb4fe8d2f53876124e,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.012738310900619434,0.3208149810797718,0,27.1083984375,"[26.1984375, 26.65, 27.1625, 26.77578125, 26.86796875, 27.909375, 26.9578125, 26.796875, 26.865625, 27.25703125, 27.015625, 26.771875, 27.25078125, 27.20390625, 27.5171875, 27.79765625, 27.284375, 27.18203125, 27.084375, 27.25, 27.1484375, 26.32890625, 26.825, 27.1484375, 27.0359375, 27.078125, 27.24609375, 27.54765625, 27.03125, 26.8484375, 27.2265625, 26.95859375, 27.98046875, 26.64921875, 27.609375, 27.440625]",7d710db3fea596097dd38621dc21819b75b0d7f53bca6d557d3d3975f3f4cad1,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.03510864548963186,0.3208149810797718,0,27.023307291666665,"[25.90625, 26.54765625, 27.34921875, 26.50625, 26.9796875, 27.99609375, 27.16875, 26.72421875, 26.8671875, 26.8921875, 27.1078125, 26.51640625, 27.28359375, 27.1578125, 27.2421875, 27.28203125, 27.12578125, 27.2375, 27.05859375, 27.39609375, 26.98984375, 26.45546875, 26.34609375, 27.3078125, 26.90546875, 26.8375, 27.03359375, 27.3796875, 27.0578125, 26.83515625, 27.2609375, 27.08359375, 27.6609375, 26.5359375, 27.34921875, 27.4546875]",0425deb3b94b773590bb976673afb6d3acc60e0fd7d503bf964543409a4b7330,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.06774650181976057,0.3208149810797718,0,27.177951388888886,"[25.97578125, 26.55625, 26.9875, 26.7375, 26.99375, 27.93984375, 26.8875, 26.75, 27.003125, 26.971875, 27.3671875, 26.94609375, 27.14140625, 27.41328125, 27.69453125, 27.89375, 27.69921875, 27.23203125, 27.2703125, 27.56640625, 27.40703125, 26.475, 26.77421875, 27.5578125, 27.4734375, 27.0359375, 27.21796875, 27.43046875, 27.290625, 26.64140625, 27.28984375, 27.01875, 27.9609375, 26.67890625, 27.615625, 27.5109375]",f132bd8fee130bda0a18bcbc3f00e5f9a149c990d286607165c50c6be70f301c,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.16093748155875628,0.3208149810797718,0,27.618923611111107,"[27.3453125, 27.27578125, 28.1328125, 27.20234375, 27.478125, 28.40390625, 27.6265625, 27.04375, 27.3328125, 27.58671875, 27.73984375, 27.54921875, 27.82109375, 27.88359375, 27.828125, 27.8875, 28.01953125, 27.37578125, 27.5515625, 27.70859375, 27.75703125, 27.22890625, 27.10078125, 27.5578125, 27.684375, 27.41875, 27.3140625, 27.89765625, 27.66484375, 27.309375, 27.92109375, 27.23046875, 28.4078125, 27.0359375, 28.0734375, 27.8859375]",22fe2ba7a09ed77a5b237152eb98c77045bb9dec79a8b7c3cc659e4ce6c74619,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.20117656163564973,0.3208149810797718,0,27.604709201388886,"[26.80234375, 27.3640625, 27.60390625, 27.37578125, 27.259375, 28.62421875, 27.37421875, 26.84921875, 27.48515625, 27.63671875, 27.49296875, 26.98359375, 27.66015625, 27.54765625, 27.72421875, 28.49765625, 27.77421875, 27.9234375, 27.57265625, 28.21796875, 27.49609375, 26.9515625, 27.02265625, 27.30546875, 27.9078125, 27.63046875, 27.7484375, 28.04609375, 27.8453125, 27.4828125, 27.68203125, 27.4265625, 28.0953125, 27.4984375, 27.70703125, 28.15390625]",214d469aa4aa9325578b1e0fab1c1daf4fa81732dab9199d2451b6f03368dd00,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.25100144771570876,0.3208149810797718,0,29.499479166666667,"[28.85859375, 29.63125, 29.57265625, 28.903125, 29.3390625, 29.91640625, 29.709375, 29.13125, 28.94296875, 29.31328125, 29.6984375, 29.33671875, 29.65390625, 29.7984375, 30.090625, 30.01875, 29.628125, 28.8078125, 29.884375, 29.69609375, 30.07890625, 29.16015625, 29.3140625, 29.696875, 28.97578125, 29.5, 29.62421875, 29.75390625, 29.89453125, 29.04921875, 29.17578125, 29.37421875, 30.1125, 28.86328125, 29.9046875, 29.571875]",26a4a30d0c2cd294ae1c30950dab025e8a6091bd3a0dc021505e2697685d0d46,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.2916066982141433,0.3208149810797718,0,30.487695312500005,"[30.19609375, 29.82890625, 30.8265625, 30.1765625, 30.1671875, 31.2078125, 30.7734375, 30.5859375, 31.1984375, 30.015625, 29.9875, 30.48125, 30.546875, 31.11328125, 30.515625, 30.82890625, 30.8265625, 30.53828125, 29.85078125, 30.71875, 30.3984375, 30.06484375, 30.7, 30.67109375, 30.24921875, 30.31875, 30.20546875, 31.01640625, 30.55546875, 30.6734375, 30.8921875, 30.7015625, 30.796875, 29.71171875, 30.0875, 30.1296875]",85049605905f7dea658d001430c9abae67f071e78805fcda9795758d132f59ef,2026073104,selective_p1.0_r16|0
selective,1.0,16,selective_p1.0_r16,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.2996926013937089,0.3208149810797718,0,31.697048611111118,"[31.540625, 31.6078125, 31.82890625, 31.909375, 31.26015625, 32.60078125, 32.1171875, 31.88984375, 31.86953125, 31.43828125, 31.72421875, 32.053125, 32.02890625, 31.81328125, 31.93828125, 31.69296875, 31.62578125, 31.3703125, 31.815625, 32.39140625, 31.6109375, 31.19375, 31.57890625, 31.65703125, 30.896875, 31.390625, 31.6046875, 31.90390625, 31.040625, 31.07421875, 32.190625, 31.4484375, 31.5546875, 31.2546875, 32.2078125, 31.96953125]",fdbca113d95548529eeb019f95843f5007da33d4af92db64eefa03b588694f47,2026073104,selective_p1.0_r16|0
