condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.1,14,control_p0.1_r14,actual,actual,unintervened,actual,1024,0.2827534680433859,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00023806789655307002,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0009269332939051882,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0017732885362942087,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.0032583564876561147,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007747714876984261,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.014592244250373847,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.030247223517639973,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
control,0.1,14,control_p0.1_r14,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06471024443360912,0.2827534680433859,0,27.271006944444444,"[28.06875, 27.26953125, 27.46640625, 27.81640625, 27.48515625, 27.44375, 27.2359375, 27.4234375, 27.73828125, 27.175, 26.546875, 27.46796875, 27.3078125, 27.1625, 26.39765625, 27.246875, 26.9546875, 27.1671875, 26.9796875, 27.81953125, 27.6390625, 28.60234375, 26.68203125, 26.3234375, 27.4671875, 27.0828125, 26.71484375, 27.33671875, 27.00703125, 27.23828125, 27.13203125, 26.58046875, 27.01328125, 27.74296875, 27.77421875, 27.24609375]",04851ef32186d74ce87542edf170ad676f3bd29451746629dda9e204d9cef9eb,2026073104,control_p0.1_r14|0
