condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.8,0,control_p0.8_r00,actual,actual,unintervened,actual,1024,0.2597795856069638,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00022407421740590545,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.000986405583814246,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0017154620936378228,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.004078268649690948,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007247489147031876,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.01611529763862187,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.030311427454197452,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
control,0.8,0,control_p0.8_r00,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06511495428654518,0.2597795856069638,0,26.989105902777776,"[25.9515625, 27.05546875, 26.93125, 27.9484375, 26.32109375, 27.32421875, 26.34375, 26.8953125, 26.88828125, 27.6453125, 27.24296875, 26.57421875, 27.10703125, 27.2375, 28.00234375, 27.04921875, 26.54140625, 26.78984375, 27.571875, 26.35859375, 27.12109375, 27.0109375, 27.12265625, 27.053125, 26.93359375, 27.15078125, 27.1453125, 27.2875, 27.00234375, 26.63203125, 27.0859375, 26.47265625, 27.403125, 26.96015625, 26.60703125, 26.83984375]",f8c43e0bdd42382fafe9f55abb38d6eeeda0eadc0e5a60257780914e1c880ac3,2026073104,control_p0.8_r00|0
