condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.6,1,control_p0.6_r01,actual,actual,unintervened,actual,1024,0.27761288354210323,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00016263210314999322,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0006315157109893436,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0019788396130365608,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.003960475076542048,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007046101264444978,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.014653841117466863,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.028739278640387257,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
control,0.6,1,control_p0.6_r01,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06419876730611351,0.27761288354210323,0,27.093272569444444,"[26.6734375, 27.05703125, 27.165625, 26.68203125, 26.93515625, 26.96171875, 26.64765625, 26.45703125, 27.41171875, 27.03984375, 26.90390625, 27.38203125, 26.93359375, 27.10234375, 26.96640625, 27.146875, 26.9359375, 27.2859375, 27.0953125, 26.64296875, 27.81796875, 27.4015625, 27.66875, 26.834375, 27.2359375, 26.50078125, 27.01328125, 27.76015625, 26.884375, 28.11796875, 27.59609375, 27.2078125, 27.28671875, 26.009375, 27.40078125, 27.1953125]",f38bb730601298518808cebb9229aa5d7bf6b9513028fe311ac6bf04020381ce,2026073104,control_p0.6_r01|0
