condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.9,16,control_p0.9_r16,actual,actual,unintervened,actual,1024,0.22634394700233318,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537292e-17,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00026654090690843605,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0006278613185403358,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0018192928421239167,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.003667071619304571,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.0076147875798097025,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.01587215080784388,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.03291874053509125,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
control,0.9,16,control_p0.9_r16,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06873671744448948,0.22634394700233318,0,27.125911458333334,"[27.34609375, 26.78984375, 27.42578125, 27.43828125, 27.41015625, 26.725, 26.78984375, 27.01171875, 27.2296875, 27.91171875, 27.12421875, 26.65, 27.10546875, 27.48203125, 27.27109375, 27.32734375, 27.196875, 27.04609375, 27.73046875, 27.46640625, 27.090625, 27.26953125, 26.63828125, 27.55625, 27.03046875, 26.54765625, 26.4546875, 26.928125, 27.2671875, 27.1703125, 27.78671875, 26.9609375, 27.04453125, 26.8359375, 26.50390625, 26.96953125]",c1dba7f0d8f4fc290f388d793b4a336f7679f64531964a22b293638dcfd54264,2026073104,control_p0.9_r16|0
