condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.6,8,control_p0.6_r08,actual,actual,unintervened,actual,1024,0.28304212674842777,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.0003310958368037835,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0005099894372765038,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0015440592929315843,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.00431965615545004,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007533005042030586,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.015469408305991457,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.031690287880008064,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
control,0.6,8,control_p0.6_r08,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.0637590056703794,0.28304212674842777,0,27.247960069444446,"[27.11953125, 26.98828125, 27.66796875, 26.9234375, 27.15078125, 27.2015625, 27.15234375, 27.71640625, 27.44765625, 27.07734375, 26.86484375, 27.00703125, 27.1203125, 27.72109375, 26.5859375, 27.60703125, 26.89140625, 27.5203125, 27.1140625, 27.346875, 26.97890625, 27.3875, 26.92890625, 27.8484375, 26.56640625, 27.75, 27.4703125, 27.16875, 27.15546875, 27.04296875, 28.09296875, 26.93125, 27.171875, 27.64140625, 27.79296875, 26.77421875]",e340b44914c62fd73be979b6fbffc345a362e44fa7d91dd8e542f244a9d5ea71,2026073104,control_p0.6_r08|0
