condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,1.0,17,control_p1.0_r17,actual,actual,unintervened,actual,1024,0.024112711355894264,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.0004410604338234903,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0005919059020931909,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.002041091181342044,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.0038061949793269777,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007337857183909919,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.013220671970072779,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.016047811972424397,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
control,1.0,17,control_p1.0_r17,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.02110621036994751,0.024112711355894264,0,27.103645833333335,"[27.0421875, 27.68984375, 27.08203125, 27.0484375, 26.2921875, 27.384375, 27.10625, 26.565625, 26.73046875, 26.30078125, 26.42890625, 26.996875, 27.39296875, 27.19296875, 27.109375, 26.75625, 27.2765625, 27.6, 27.39453125, 27.81171875, 27.4859375, 26.86640625, 26.61015625, 27.2546875, 26.54140625, 27.1953125, 26.95390625, 27.2234375, 27.684375, 27.31953125, 27.28828125, 27.1703125, 27.4828125, 27.4515625, 26.65546875, 27.3453125]",c383560b13bd86fdecc263a6545edfa9f627c7946280cc44d7fded372b20d88c,2026073104,control_p1.0_r17|0
