condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
selective,0.1,6,selective_p0.1_r06,actual,actual,unintervened,actual,1024,0.5012791447814027,0.5012791447814027,0,32.974522569444446,"[33.084375, 32.26171875, 32.73203125, 32.846875, 33.0234375, 33.00703125, 32.890625, 33.36640625, 33.14375, 33.05546875, 32.53125, 32.5578125, 32.84765625, 33.38671875, 33.25546875, 32.94375, 32.33671875, 33.77265625, 33.17265625, 33.596875, 33.57578125, 32.2578125, 32.4578125, 32.26328125, 32.86171875, 32.02421875, 32.76640625, 33.2046875, 33.09375, 33.259375, 33.10546875, 32.7890625, 33.44921875, 33.3328125, 33.18203125, 33.64609375]",23433df5c0e319bf0f37db5eb3bd2d3296f0d38c42d0a968efdadceca9fb465d,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.5012791447814027,0,27.15310329861111,"[26.33125, 27.4953125, 27.44453125, 27.715625, 26.84609375, 27.009375, 26.77265625, 27.2046875, 26.928125, 26.225, 27.68671875, 26.4578125, 27.49921875, 27.621875, 27.33671875, 26.16328125, 27.0203125, 26.715625, 27.58203125, 27.353125, 27.9421875, 27.15, 27.378125, 26.86953125, 27.24765625, 27.321875, 27.34375, 26.95625, 26.834375, 27.66875, 27.31484375, 27.034375, 27.36640625, 27.4140625, 26.91484375, 27.3453125]",2b7a661ba8c64fc505bc68c5f0e275d034ca67a4213594b2b7ad6527cb14d0c7,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.0003756629739640768,0.5012791447814027,0,27.153059895833334,"[26.3609375, 27.61484375, 27.47265625, 27.76328125, 26.98125, 26.9765625, 26.76796875, 27.1921875, 26.93046875, 26.25390625, 27.5546875, 26.51953125, 27.40859375, 27.59921875, 27.24453125, 26.0171875, 26.9828125, 26.75, 27.46640625, 27.365625, 27.92890625, 27.1828125, 27.259375, 26.7203125, 27.26328125, 27.35625, 27.27578125, 27.021875, 26.8984375, 27.73125, 27.41015625, 27.13515625, 27.43984375, 27.46640625, 26.94375, 27.25390625]",2b7a661ba8c64fc505bc68c5f0e275d034ca67a4213594b2b7ad6527cb14d0c7,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0017759494492432149,0.5012791447814027,0,27.19333767361111,"[26.3109375, 27.521875, 27.56328125, 27.821875, 26.82109375, 26.82421875, 27.025, 27.1140625, 26.9984375, 26.01953125, 27.64765625, 26.8046875, 27.6359375, 27.56953125, 27.59921875, 26.28125, 27.2578125, 26.83046875, 27.48125, 27.24609375, 27.73515625, 27.25, 27.4765625, 26.96171875, 27.1328125, 27.203125, 27.48125, 27.2859375, 27.02890625, 27.5484375, 27.33515625, 27.1046875, 27.2484375, 27.5390625, 27.00234375, 27.25234375]",ea9887363ec19689085fec26741eda25fe5cbacda47c0e14209aef0d59d164ac,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0038329053564842602,0.5012791447814027,0,27.1998046875,"[26.33359375, 27.61328125, 27.36953125, 27.72265625, 26.80078125, 26.990625, 27.00625, 27.2109375, 27.03828125, 26.1125, 27.60625, 27.07421875, 27.596875, 27.734375, 27.51640625, 26.453125, 27.3484375, 26.92265625, 27.6953125, 27.53125, 27.89921875, 27.13515625, 27.0890625, 26.91328125, 27.1859375, 27.48515625, 27.5203125, 27.03203125, 26.88515625, 27.60390625, 26.9546875, 26.95546875, 27.51875, 27.146875, 27.096875, 27.09375]",9b98982fa168861dd09ee71a4f0e5bd1657319cd317d43fc97711e4ec5fae0c2,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.007388090376457614,0.5012791447814027,0,27.233702256944447,"[26.4359375, 27.646875, 27.83046875, 27.84296875, 26.83828125, 27.2140625, 26.85, 27.9171875, 27.0921875, 26.31796875, 27.725, 27.1265625, 27.73046875, 27.76953125, 27.67265625, 26.03046875, 27.14609375, 26.70234375, 27.36015625, 27.53671875, 27.7, 26.79609375, 27.3953125, 26.85, 27.0609375, 27.74765625, 27.6578125, 27.09375, 26.94609375, 27.36171875, 27.028125, 27.05078125, 27.35234375, 27.39453125, 27.0546875, 27.1375]",e29e04b25882304539d1c819396243fc8658c694f3149b0fa20cc14e677c9535,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.012598801390467637,0.5012791447814027,0,27.304275173611114,"[26.371875, 27.6109375, 27.73125, 27.47890625, 27.0046875, 27.00625, 26.47421875, 27.78046875, 26.97421875, 26.58203125, 27.9859375, 27.21640625, 27.50703125, 27.5640625, 27.740625, 26.70859375, 27.775, 26.575, 27.52578125, 27.8234375, 27.87734375, 27.01328125, 27.3765625, 27.209375, 27.00078125, 27.17421875, 27.49765625, 27.165625, 27.21171875, 27.5671875, 27.47421875, 26.98671875, 27.43125, 27.57890625, 27.68203125, 27.2703125]",39d72686bbc5a622f85815a836518c8386709e21bc75cb034300964d3ebcd414,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.031055896736279454,0.5012791447814027,0,27.58513454861111,"[26.8140625, 27.81015625, 27.74296875, 28.51015625, 27.22578125, 27.06015625, 27.625, 27.61484375, 27.596875, 26.471875, 27.93359375, 27.16953125, 27.6078125, 28.203125, 27.8609375, 26.9765625, 27.1796875, 26.88125, 28.0265625, 28.2015625, 28.2171875, 27.56328125, 27.49765625, 27.30625, 27.51015625, 28.04765625, 27.87578125, 27.409375, 26.984375, 28.08359375, 27.33984375, 27.58515625, 27.6484375, 27.98046875, 27.7203125, 27.7828125]",6fc79702a0e629374e05cc83a9a0c1fa6cce5c290a825ed1760f4bd4cdde879a,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.06755865855715483,0.5012791447814027,0,28.207074652777777,"[27.62421875, 28.04453125, 28.34765625, 28.64921875, 27.921875, 28.28671875, 28.4625, 28.26484375, 28.28125, 27.2484375, 28.2984375, 28.0109375, 28.221875, 28.2328125, 28.4453125, 27.59140625, 28.375, 27.7765625, 28.58671875, 28.675, 28.9421875, 27.496875, 28.0625, 27.85234375, 28.22734375, 28.2671875, 28.48359375, 28.3171875, 27.8578125, 28.77265625, 28.13046875, 28.3453125, 28.35234375, 28.35859375, 28.28671875, 28.35625]",8a130c37cd77523aa5df1174bee81b591baa2c4aeaeafd11fa588f0353d3525d,2026073104,selective_p0.1_r06|0
selective,0.1,6,selective_p0.1_r06,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.12830731381400565,0.5012791447814027,0,29.066536458333335,"[28.503125, 28.77421875, 29.26640625, 29.54140625, 28.8359375, 28.66015625, 28.92890625, 29.678125, 28.865625, 28.95390625, 28.87890625, 28.7875, 28.2984375, 29.946875, 29.684375, 28.4921875, 28.7671875, 29.6921875, 29.05859375, 29.178125, 28.94296875, 28.49609375, 28.765625, 29.25390625, 29.16171875, 29.32109375, 29.228125, 29.23984375, 28.75703125, 29.26328125, 28.809375, 29.0578125, 29.75859375, 29.24296875, 29.2625, 29.0421875]",2acd003c880c2d09ab9e80ce9119ba1706ce673d811f343eec673963a13725d9,2026073104,selective_p0.1_r06|0
