condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,0.3,1,control_p0.3_r01,actual,actual,unintervened,actual,1024,0.2880054231947624,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,1.6017132519074586e-16,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.0004259803717275493,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0008690693929804676,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0014432031277401196,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.003778076454054741,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007506920469119214,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.016277136424876118,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.03027451057317071,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
control,0.3,1,control_p0.3_r01,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.06537665555727415,0.2880054231947624,0,27.09457465277778,"[27.353125, 26.71171875, 26.9890625, 27.09765625, 26.3109375, 27.5671875, 26.78125, 27.30234375, 27.8203125, 26.9, 26.934375, 27.8984375, 27.52109375, 27.059375, 27.0546875, 26.659375, 26.8640625, 26.58984375, 26.6, 27.24765625, 26.80546875, 27.01796875, 26.82109375, 28.4328125, 27.1125, 27.621875, 27.175, 27.3375, 26.959375, 26.571875, 26.90234375, 27.37109375, 27.546875, 27.2, 26.734375, 26.53203125]",70ea437b7c2f76cfdea9125e31c21a889c76f0ccb8d1f652bf918e74470778ab,2026073104,control_p0.3_r01|0
