condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
control,1.0,7,control_p1.0_r07,actual,actual,unintervened,actual,1024,0.02767250914288727,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537294e-17,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.00023619427560644558,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0005323144219693155,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0018682542607083709,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.003070412957417751,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.007144035126937437,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.011809716657048941,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.017256889931620986,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
control,1.0,7,control_p1.0_r07,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.023007149931985688,0.02767250914288727,0,27.230230034722222,"[26.915625, 27.83828125, 28.05390625, 27.40546875, 26.8171875, 27.72890625, 27.2515625, 26.95859375, 27.62578125, 26.86328125, 26.9265625, 26.46875, 27.86796875, 27.634375, 27.0109375, 27.45078125, 27.746875, 26.71796875, 26.6859375, 27.7203125, 27.14609375, 26.91796875, 27.2625, 27.64921875, 27.19765625, 27.1890625, 27.70625, 26.71796875, 26.575, 27.290625, 27.11953125, 27.1265625, 27.1984375, 27.69296875, 26.728125, 27.08125]",8d22072219da39df8ec3f66512d9ae6cb68cb16029890a4dca985a8b100b6efc,2026073104,control_p1.0_r07|0
