condition,inherit_prob,replicate,baseline_replicate,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash,continuation_root_seed,continuation_stream_key
selective,0.6,4,selective_p0.6_r04,actual,actual,unintervened,actual,1024,0.4965638827955787,0.4965638827955787,0,32.931250000000006,"[33.89921875, 32.78359375, 32.5265625, 32.603125, 32.64453125, 32.7015625, 33.2453125, 32.73828125, 33.10703125, 32.71953125, 32.46328125, 32.4703125, 33.0109375, 32.8328125, 33.48984375, 32.8078125, 33.25390625, 33.234375, 32.96328125, 32.50390625, 32.64140625, 32.59765625, 33.2921875, 32.21796875, 32.49765625, 32.83984375, 32.8234375, 32.52109375, 32.22734375, 33.36171875, 33.40390625, 33.796875, 33.6328125, 32.6375, 33.09375, 33.940625]",2bbbae3c8ae64acc2837359a692bda92a4b620df8c70916fd68b08d57e785695,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,8.008566259537293e-17,0.4965638827955787,0,27.12784288194444,"[27.2140625, 26.7890625, 26.59453125, 26.85390625, 27.26796875, 27.1390625, 27.3328125, 26.928125, 27.14921875, 26.98515625, 27.546875, 26.47265625, 27.74453125, 26.88984375, 27.9875, 26.73984375, 27.1875, 27.1421875, 27.7109375, 27.71484375, 26.9375, 27.37890625, 27.40859375, 27.11171875, 26.6046875, 26.89765625, 27.0859375, 27.4796875, 26.965625, 27.0609375, 26.5859375, 27.4578125, 27.23203125, 27.0109375, 26.7203125, 27.2734375]",4fec29a7692190b55cbebc72045d68703c3c73adc3c7420dcc0afbf6e35ebf4f,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.0003398697051876184,0.4965638827955787,0,27.141861979166666,"[27.2578125, 26.72109375, 26.57421875, 26.90703125, 27.3546875, 27.35546875, 27.16015625, 26.86171875, 27.05234375, 27.13984375, 27.58359375, 26.46953125, 27.7828125, 27.0359375, 28.0109375, 26.69375, 27.2296875, 27.1578125, 27.715625, 27.75078125, 26.93515625, 27.3921875, 27.428125, 27.0828125, 26.609375, 26.8421875, 27.00703125, 27.41015625, 26.9015625, 27.003125, 26.5921875, 27.51328125, 27.3265625, 27.0875, 26.81015625, 27.35078125]",2b5d34b906b7a9400434cbdc49a3e371cef2df3b3ae877f5ad316d0af9092c30,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.0015203399827174854,0.4965638827955787,0,27.147699652777774,"[27.28203125, 26.809375, 26.7234375, 27.09375, 27.0984375, 27.4453125, 27.38515625, 27.0515625, 27.11875, 26.95, 27.478125, 26.41484375, 27.5875, 27.16015625, 27.86953125, 26.66640625, 27.54140625, 26.7875, 27.55390625, 27.77734375, 26.73046875, 27.59765625, 27.18359375, 27.06875, 26.634375, 27.1609375, 27.01640625, 27.546875, 26.80234375, 26.91875, 26.7265625, 27.3453125, 27.4046875, 27.01640625, 27.01875, 27.35078125]",07a41312b2b0ea62991ba46ebbd064d710da20b07b508053af8886570fee0d3d,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.0040091121581443834,0.4965638827955787,0,27.2005859375,"[26.97265625, 26.9625, 26.46953125, 27.20625, 27.32421875, 27.540625, 27.428125, 27.05390625, 27.4046875, 27.03125, 27.39296875, 26.6265625, 27.5578125, 27.134375, 27.92421875, 26.91953125, 27.54296875, 27.19765625, 27.48671875, 27.66484375, 26.96171875, 27.77578125, 27.2625, 27.3296875, 26.67890625, 26.92265625, 26.996875, 27.33984375, 26.86796875, 27.11328125, 26.85390625, 27.73359375, 27.73671875, 26.51953125, 26.93359375, 27.353125]",4b66fb6c6ea54ef995e6a726696b10585342999adb086cc5daa0cb503bd4b632,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.008634849760301745,0.4965638827955787,0,27.231250000000003,"[27.24765625, 26.96484375, 26.67734375, 27.15703125, 27.44609375, 27.11640625, 27.5171875, 27.43203125, 27.43359375, 27.225, 27.50546875, 26.4890625, 27.59375, 27.515625, 27.86015625, 26.89765625, 27.3453125, 27.55625, 27.42421875, 27.6734375, 27.33203125, 26.990625, 27.5453125, 27.24765625, 26.75234375, 27.07578125, 26.8890625, 27.39921875, 26.678125, 27.10546875, 26.99453125, 27.325, 27.3734375, 26.9109375, 27.0078125, 27.61953125]",0a19c27e8b999752a383bc44c02ae3ec3aba7b1bcfcb6f970e31bcf1485a2e15,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.014676136775889755,0.4965638827955787,0,27.312999131944444,"[27.42890625, 26.69765625, 26.66015625, 27.16640625, 27.73359375, 27.37890625, 27.421875, 27.321875, 27.21640625, 27.1515625, 27.3578125, 26.76328125, 27.41328125, 27.60859375, 28.13203125, 26.86328125, 27.4796875, 27.0609375, 27.80546875, 27.43984375, 27.0046875, 27.67421875, 27.35, 27.5015625, 27.21796875, 26.9453125, 27.0828125, 27.75546875, 26.94921875, 27.33359375, 26.86796875, 28.1765625, 27.36875, 27.12890625, 27.203125, 27.60625]",69d4bc0ddb64e4085a7a93ba3d9563f206541b450f8e6f786cd02d987b3bcbce,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.03250677486546168,0.4965638827955787,0,27.599565972222223,"[27.61796875, 27.22109375, 26.9015625, 27.5390625, 27.55625, 27.390625, 27.91171875, 27.6453125, 27.828125, 27.67734375, 27.85390625, 27.1234375, 27.54609375, 27.12265625, 28.3953125, 27.225, 27.803125, 27.78125, 28.271875, 28.08203125, 27.32734375, 27.6171875, 27.9265625, 27.43671875, 27.2578125, 27.86875, 27.1828125, 28.4828125, 26.9046875, 26.8921875, 27.28203125, 28.2796875, 28.0828125, 27.1671875, 27.94140625, 27.440625]",4405b0cc4a0c82f983e2ee0f4fa837f9850952b286b131eb0bd66a196745c9ad,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.06769486380581273,0.4965638827955787,0,28.19251302083334,"[28.8234375, 28.2671875, 28.54375, 28.1984375, 28.48984375, 28.3046875, 28.771875, 28.284375, 27.934375, 28.2734375, 28.3265625, 27.48515625, 28.28203125, 28.23203125, 28.4625, 27.540625, 28.1078125, 28.478125, 28.47265625, 28.07578125, 27.8015625, 28.30234375, 28.02265625, 28.01171875, 28.1265625, 27.65546875, 28.32890625, 28.2859375, 27.12578125, 28.20546875, 27.9640625, 28.75546875, 28.296875, 28.26640625, 27.99296875, 28.43359375]",e4213ad1e68c6aaa58951b7ba99b5dbc295768216c9055ba238e7301c086c61a,2026073104,selective_p0.6_r04|0
selective,0.6,4,selective_p0.6_r04,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.1448418112086211,0.4965638827955787,0,29.146853298611113,"[29.265625, 29.9578125, 28.63984375, 28.97734375, 29.29609375, 29.15078125, 29.23828125, 29.31328125, 29.75859375, 28.3609375, 29.00546875, 28.5375, 29.63828125, 29.6671875, 29.1921875, 28.89375, 29.66875, 29.84765625, 29.37578125, 29.0828125, 29.259375, 29.4578125, 28.93359375, 28.7203125, 28.6296875, 29.03515625, 28.73828125, 29.4109375, 28.7015625, 29.39375, 28.76796875, 29.61875, 28.8296875, 29.109375, 29.21953125, 28.59296875]",f22fdffe9696cd4a5d35c0265b366e79892289663ed81a613030f89de964b6e0,2026073104,selective_p0.6_r04|0
