condition,control_family,realization,seed_block,baseline_replicate,source_baseline_id,affinity_mode,fixed_topology_id,selection_strength,conditional_information,corrected_conditional_information,profile_permutation_hash,n_profile_fixed_points
affinity_reassigned,affinity_reassigned,0,4,affinity_reassigned_p1.0_r04_q0,selective_p1.0_r04,deranged,topology_06,1.0,0.2678190271424832,0.24096996069705862,bdbdd4e62edd63ae7a7184e22e3201f43a4ee14a2587d4444bacd97a19199063,0
