mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
alternative_a,alternative_a,18,18,selective_p1.0_r18,alternative_a_p1.0_r18,1006804923,1.0,topology_00,topology_00,results/phase5_causal_specificity/states/alternative_a/rep_18.npz,,16d321adefbd6b7feb11d85c1b1c726704a503acafcfd734bc18125cf4371bcd,9c4c85ffc82a97c4b2d1e7021de8208e7df9aae0315631365753223fcc4404e9,40.646875,0.5410396932115804,1.938468810953909,0.29377489094058845,,,
