mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
alternative_b,alternative_b,18,18,selective_p1.0_r18,alternative_b_p1.0_r18,1006804923,1.0,topology_11,topology_11,results/phase5_causal_specificity/states/alternative_b/rep_18.npz,,7dca3cbf48d8fb4b88a2c3f16078a3ea1d931db5919d72e40d06ad6a9261115e,7958a3e9b2006b82f66dcdd7cca6c992d3469127ba9188dd6d281b0256e3fb1d,38.4984375,0.5705215893352732,1.9640362365976083,0.29131191847120375,0.028629817688635414,0.0008348811862400481,0.2626821007825683
