mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
selection_reduced,selection_reduced,13,13,selective_p1.0_r13,selection_reduced_p1.0_r13,3844185131,0.25,topology_06,topology_06,results/phase5_causal_specificity/states/selection_reduced/rep_13.npz,,de57330082665c8ea85bcc5a0a7317959a285d6d12d02a457d2b70e4fbb38161,823d34ec4a6189e4bc8dc09dd0ae627772347d08c94c6e3ffeb40e847af32c4d,37.8578125,0.5389910425925533,1.9128177090238903,0.25504337719348485,0.033548778582777536,0.000983233044118684,0.2214945986107073
