mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
alternative_a,alternative_a,14,14,selective_p1.0_r14,alternative_a_p1.0_r14,2038788073,1.0,topology_00,topology_00,results/phase5_causal_specificity/states/alternative_a/rep_14.npz,,e8fa8f385684fe0ba37114d3a9449f73e41d0aff5c90627b3ce4bcbd93423768,d0f94219b9b22fb8b955175800fbc84aeb765b374dbc4a7a9ecd5afe17aeb35b,38.77734375,0.5396001333520766,1.9086826381018311,0.2824988478295285,,,
