mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
selection_reduced,selection_reduced,5,5,selective_p1.0_r05,selection_reduced_p1.0_r05,945259839,0.25,topology_06,topology_06,results/phase5_causal_specificity/states/selection_reduced/rep_05.npz,,738f57154f224d0a0644a7c9256697da31b0dfe16a3ac2b6d69f8ea7c3a75f21,bb28a70c8b8a4e680538e3869d2188ab85fa59e30dab3c3d046bc2defcb41bf1,36.4921875,0.5914632321562927,1.9582220021648913,0.2809876784728526,0.024803447236671525,0.000749234414415309,0.25618423123618106
