mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
alternative_b,alternative_b,12,12,selective_p1.0_r12,alternative_b_p1.0_r12,4205813390,1.0,topology_11,topology_11,results/phase5_causal_specificity/states/alternative_b/rep_12.npz,,2427acf77e0a68e3840506051d8f4f2aab32435245cc74e65e4af12c5ace42d8,bdca27a7fea759eee649492eacb98d754bc7866a8d8c70b94f2eaf337f289ed6,37.56640625,0.5348828634367379,1.9661210881520712,0.2758800700599455,0.02489863131258714,0.0007985240529348765,0.2509814387473584
