mode,condition,replicate,seed_block,pairing_baseline_replicate,baseline_replicate,baseline_run_seed,selection_strength,evolution_topology_id,final_topology_id,state_path,schedule_path,state_hash,trajectory_hash,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
selection_neutral,selection_neutral,15,15,selective_p1.0_r15,selection_neutral_p1.0_r15,1898229531,0.0,topology_06,topology_06,results/phase5_causal_specificity/states/selection_neutral/rep_15.npz,,fdd3f8cfb03e0c88d4a77d60e39764937549e8b036f2fd2a500a1f260bc7dd92,842ea8f4555df05159fca09d6562b711df90fc35b79581efe219d3d2bd1855c7,33.0265625,0.6090915566386166,1.9141403006241375,0.2703469878228376,0.03486259667116626,0.0010545740471394323,0.23548439115167136
