preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,27.293424479166664,12,balanced_random_group,27.428808593750002
0.030929820925449634,27.428808593750002,12,balanced_random_group,27.428808593750002
0.04902260632085819,27.428808593750002,12,balanced_random_group,27.428808593750002
0.06185964185089927,27.428808593750002,12,balanced_random_group,27.428808593750002
0.07995242724630783,27.428808593750002,12,balanced_random_group,27.428808593750002
0.0927894627763489,27.428808593750002,12,balanced_random_group,27.43395182291667
0.11120781305385247,27.43395182291667,11,balanced_random_group,27.56884765625
0.12371928370179854,27.56884765625,12,affinity_rank_group,27.662858072916666
0.13944741794447763,27.662858072916666,6,balanced_random_group,27.662858072916666
0.1449592363757428,27.662858072916666,7,affinity_rank_group,27.662858072916666
0.1551031747633089,27.662858072916666,11,affinity_rank_group,27.873111979166666
0.17037345458237266,27.873111979166666,8,balanced_random_group,27.873111979166666
0.17970568764220965,27.873111979166666,8,balanced_random_group,27.921549479166668
0.1819326143811945,27.921549479166668,16,prefix_group,27.921549479166668
0.18740208113844942,27.921549479166668,32,prefix_group,28.146093750000002
0.20118907301577982,28.146093750000002,9,balanced_random_group,28.479850260416665
0.2125196142681723,28.479850260416665,10,affinity_rank_group,28.479850260416665
0.22125353785826074,28.479850260416665,5,affinity_rank_group,29.32923177083333
0.2444224373259486,29.32923177083333,18,prefix_group,29.32923177083333
0.2564869576365425,29.32923177083333,6,prefix_group,29.32923177083333
