preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-3.878852388595506,12,affinity_rank_group,-3.878852388595506
0.00644244888924346,-3.878852388595506,12,affinity_rank_group,-3.8781269377576617
0.010211039902263548,-3.878852388595506,12,balanced_random_group,-3.8781269377576617
0.01288489777848692,-3.8781269377576617,12,affinity_rank_group,-3.8781269377576617
0.01665348879150701,-3.8781269377576617,12,affinity_rank_group,-3.8781269377576617
0.019327346667730377,-3.8781269377576617,12,balanced_random_group,-3.8781269377576617
0.023265175554013785,-3.8781269377576617,10,affinity_rank_group,-3.8781269377576617
0.02576979555697384,-3.8781269377576617,12,balanced_random_group,-3.8781269377576617
0.028785699196078922,-3.8781269377576617,5,affinity_rank_group,-3.8781269377576617
0.030288471800864112,-3.8781269377576617,9,affinity_rank_group,-3.8781269377576617
0.032448283000636305,-3.8781269377576617,10,balanced_random_group,-3.8781269377576617
0.03515139894755343,-3.8781269377576617,6,balanced_random_group,-3.8781269377576617
0.037200924372691485,-3.8781269377576617,11,balanced_random_group,-3.8781269377576617
0.03766970725481568,-3.8781269377576617,20,prefix_group,-3.877962229767988
0.03935825482163581,-3.8781269377576617,7,balanced_random_group,-3.877962229767988
0.04144533537828409,-3.877962229767988,6,balanced_random_group,-3.877962229767988
0.04372939416689608,-3.877962229767988,12,affinity_rank_group,-3.877962229767988
0.04613672943429389,-3.877962229767988,6,balanced_random_group,-3.877962229767988
0.0503514914458452,-3.877962229767988,12,prefix_group,-3.877962229767988
0.05272769078205016,-3.877962229767988,12,prefix_group,-3.877962229767988
