preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,27.287272135416668,12,affinity_rank_group,30.28649088541667
0.026608023641688797,28.428255208333336,11,kmeans_profile,30.53216145833333
0.042278158611793716,30.28649088541667,12,kmeans_profile,30.667089843749995
0.053216047283377595,30.53216145833333,11,kmeans_profile,31.239290364583336
0.06895270680618773,30.667089843749995,12,kmeans_profile,31.597233072916666
0.08002364458318201,31.239290364583336,12,kmeans_profile,31.78837890625
0.09562725500058172,31.597233072916666,12,kmeans_profile,32.01650390625
0.10643209456675519,31.78837890625,11,kmeans_profile,32.21585286458333
0.12230180319497573,32.01650390625,12,kmeans_profile,32.40745442708334
0.13337274097197002,32.21585286458333,12,kmeans_profile,32.46507161458333
0.1489763513893697,32.40745442708334,12,kmeans_profile,32.61243489583333
0.16004728916636402,32.46507161458333,12,kmeans_profile,32.71165364583334
0.17621054534074174,32.61243489583333,10,kmeans_profile,32.71165364583334
0.186721837360758,32.71165364583334,12,kmeans_profile,32.71165364583334
0.21407629315604323,32.71165364583334,20,prefix_group,32.71165364583334
