preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-8.241546613773053,12,affinity_rank_group,-8.23434126249845
0.009835406621743925,-8.241546613773053,12,affinity_rank_group,-8.23434126249845
0.015588750674808667,-8.241546613773053,12,balanced_random_group,-8.23434126249845
0.01967081324348785,-8.241546613773053,48,prefix_group,-8.23434126249845
0.024473526325227667,-8.23434126249845,7,affinity_rank_group,-8.23434126249845
0.027580477438432907,-8.23434126249845,11,affinity_rank_group,-8.23434126249845
0.030744098307009467,-8.23434126249845,6,balanced_random_group,-8.23434126249845
0.03416975819057832,-8.23434126249845,8,balanced_random_group,-8.23434126249845
0.03771372432968449,-8.23434126249845,11,balanced_random_group,-8.23434126249845
0.037870609447371105,-8.23434126249845,28,prefix_group,-8.23434126249845
0.041401050342422134,-8.23434126249845,20,prefix_group,-8.23434126249845
0.04190302196226977,-8.23434126249845,8,affinity_rank_group,-8.23434126249845
0.044884885374316695,-8.23434126249845,7,balanced_random_group,-8.23434126249845
0.04799830449488905,-8.23434126249845,10,balanced_random_group,-8.15818473619305
0.05246231308451131,-8.23434126249845,10,affinity_rank_group,-8.15818473619305
0.0562804539820348,-8.23434126249845,9,affinity_rank_group,-8.15818473619305
0.056536682846908166,-8.23434126249845,24,prefix_group,-8.15818473619305
0.059143863504077195,-8.15818473619305,8,prefix_group,-8.15818473619305
0.05919206783518244,-8.15818473619305,6,balanced_random_group,-8.15818473619305
0.06266036316898979,-8.15818473619305,16,prefix_group,-8.15818473619305
0.06280726825247293,-8.15818473619305,11,balanced_random_group,-8.15818473619305
0.06674683272389154,-8.15818473619305,9,balanced_random_group,-8.15818473619305
0.07457359369366286,-8.15818473619305,6,prefix_group,-8.15818473619305
0.07661693779555173,-8.15818473619305,8,prefix_group,-8.15818473619305
0.08408545079000336,-8.15818473619305,6,prefix_group,-8.15818473619305
