condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,excess_over_control,0.7,primary_no_kmeans,0.025,2,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.05,2,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.01,3,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.025,3,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.05,3,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.01,5,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.025,5,0.2339514419936457,False
selective,excess_over_control,0.7,primary_no_kmeans,0.05,5,0.2339514419936457,False
selective,excess_over_control,0.8,primary_no_kmeans,0.01,1,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.025,1,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.05,1,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.01,2,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.025,2,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.05,2,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.01,3,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.025,3,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.05,3,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.01,5,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.025,5,0.2487999874415179,False
selective,excess_over_control,0.8,primary_no_kmeans,0.05,5,0.2487999874415179,False
selective,excess_over_control,0.9,primary_no_kmeans,0.01,1,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.025,1,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.05,1,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.01,2,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.025,2,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.05,2,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.01,3,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.025,3,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.05,3,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.01,5,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.025,5,0.3142310785269381,False
selective,excess_over_control,0.9,primary_no_kmeans,0.05,5,0.3142310785269381,False
selective,excess_over_control,1.0,primary_no_kmeans,0.01,1,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.025,1,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.05,1,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.01,2,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.025,2,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.05,2,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.01,3,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.025,3,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.05,3,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.01,5,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.025,5,0.43928411639033155,False
selective,excess_over_control,1.0,primary_no_kmeans,0.05,5,0.43928411639033155,False
