preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,27.232194010416666,12,balanced_random_group,27.232194010416666
0.048170448039253945,27.335839843749998,12,affinity_rank_group,27.335839843749998
0.07634835378515444,27.335839843749998,12,affinity_rank_group,27.335839843749998
0.09634089607850789,27.335839843749998,48,prefix_group,27.335839843749998
0.12518521322973541,27.335839843749998,11,affinity_rank_group,27.335839843749998
0.14451134411776181,27.374283854166663,12,balanced_random_group,27.374283854166663
0.17488805845017932,27.375585937500002,11,affinity_rank_group,27.375585937500002
0.19371300464871127,27.375585937500002,44,prefix_group,27.375585937500002
0.21427267903542227,27.375585937500002,5,balanced_random_group,27.375585937500002
0.22737400026592525,27.375585937500002,10,balanced_random_group,27.375585937500002
0.24393776215042973,27.375585937500002,9,affinity_rank_group,27.375585937500002
0.2621077343557416,27.375585937500002,6,affinity_rank_group,27.375585937500002
0.2779753703415916,27.375585937500002,11,balanced_random_group,27.375585937500002
0.280402745717183,27.375585937500002,20,prefix_group,27.375585937500002
0.2951797900343384,27.375585937500002,28,prefix_group,27.375585937500002
0.29559815766931813,27.375585937500002,8,affinity_rank_group,27.375585937500002
0.31311119346618066,27.375585937500002,7,balanced_random_group,27.375585937500002
0.3287202983815044,27.375585937500002,10,affinity_rank_group,27.375585937500002
0.3458694489803227,27.375585937500002,6,balanced_random_group,27.375585937500002
0.3780019761384585,27.375585937500002,10,prefix_group,27.375585937500002
0.395279370263226,27.375585937500002,12,prefix_group,27.375585937500002
