preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-3.8784970350195644,12,affinity_rank_group,-3.8760546291232414
0.0521607179640556,-3.877719038329851,12,affinity_rank_group,-3.8760546291232414
0.08426169235634158,-3.8760546291232414,12,balanced_random_group,-3.8760546291232414
0.10545243098164626,-3.8760546291232414,44,prefix_group,-3.8760546291232414
0.1399063268333631,-3.8760546291232414,12,balanced_random_group,-3.87327155715343
0.16024672096058903,-3.8760546291232414,10,balanced_random_group,-3.87327155715343
0.18400499374970203,-3.87327155715343,8,affinity_rank_group,-3.87327155715343
0.2011296399847075,-3.87327155715343,9,balanced_random_group,-3.8720305080314263
0.2038418340893101,-3.87327155715343,20,prefix_group,-3.8720305080314263
0.2159112303608969,-3.8720305080314263,7,balanced_random_group,-3.871687891449057
0.2167907185249446,-3.8720305080314263,24,prefix_group,-3.871364613784123
0.23466706571118978,-3.871687891449057,8,affinity_rank_group,-3.871364613784123
0.2554121523708544,-3.871364613784123,12,balanced_random_group,-3.871364613784123
0.2773397982632075,-3.871364613784123,7,balanced_random_group,-3.871364613784123
0.29476880802554817,-3.871364613784123,9,affinity_rank_group,-3.871364613784123
0.3021919577982709,-3.871364613784123,8,prefix_group,-3.871364613784123
0.31029623558897246,-3.871364613784123,8,affinity_rank_group,-3.871364613784123
0.31035081350743904,-3.871364613784123,20,prefix_group,-3.871364613784123
0.3309480598151474,-3.871364613784123,16,prefix_group,-3.871364613784123
0.33232374973932916,-3.871364613784123,10,affinity_rank_group,-3.8696509316612495
0.35310727004943987,-3.871364613784123,8,affinity_rank_group,-3.8696509316612495
0.3683327812681827,-3.8696509316612495,6,affinity_rank_group,-3.8696509316612495
0.4076836681786202,-3.8696509316612495,10,prefix_group,-3.8696509316612495
0.4257860115540745,-3.8696509316612495,8,prefix_group,-3.8696509316612495
