condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.025,2,0.18163784338684422,True
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.05,2,0.16383480110880727,True
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.01,3,0.19296173783431422,False
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.025,3,0.17259554256637213,True
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.05,3,0.15610525768159345,True
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.01,5,0.19296173783431422,False
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.025,5,0.15708321136903947,True
selective,mean_future_fitness,0.6,kmeans_profile_only_mechanistic,0.05,5,0.130170321423852,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.01,1,0.19656033514438123,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.025,1,0.19312613845988014,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.05,1,0.1874024773190445,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.01,2,0.18626361443537462,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.025,2,0.18296947377647058,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.05,2,0.17747923934496337,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.01,3,0.17654089986687083,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.025,3,0.17390653857593277,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.05,3,0.169515936424369,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.01,5,0.15875432755968863,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.025,5,0.15301979043967026,True
selective,mean_future_fitness,0.7,kmeans_profile_only_mechanistic,0.05,5,0.14346222857297222,True
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.01,1,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.025,1,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.05,1,0.21209197394269225,True
