preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-1.341875823653981,12,affinity_rank_group,-1.3413150946425025
0.026115396736152364,-1.3413150946425025,12,affinity_rank_group,-1.3407202528625763
0.04139192451825716,-1.3413150946425025,12,affinity_rank_group,-1.3407202528625763
0.05223079347230473,-1.3407202528625763,48,prefix_group,-1.3407202528625763
0.06750732125440954,-1.3407202528625763,12,affinity_rank_group,-1.3407202528625763
0.07834619020845708,-1.3407202528625763,12,affinity_rank_group,-1.3407202528625763
0.09362271799056189,-1.3407202528625763,12,balanced_random_group,-1.3407202528625763
0.10446158694460946,-1.3407202528625763,48,prefix_group,-1.3407202528625763
0.11973811472671425,-1.3407202528625763,12,affinity_rank_group,-1.3407202528625763
0.13057698368076182,-1.3407202528625763,12,balanced_random_group,-1.3407202528625763
0.14618772600841648,-1.3407202528625763,11,affinity_rank_group,-1.3407202528625763
0.15669238041691416,-1.3407202528625763,12,affinity_rank_group,-1.3407202528625763
0.17356494023344654,-1.3407202528625763,10,balanced_random_group,-1.3407202528625763
0.18322667017491706,-1.3407202528625763,11,affinity_rank_group,-1.3407202528625763
0.20940190877133383,-1.3407202528625763,22,prefix_group,-1.3407202528625763
