preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,0.2928710937500014,12,balanced_random_group,0.2928710937500014
0.026770033755429357,1.1636393229166622,12,kmeans_profile,1.1636393229166622
0.04242949964539506,3.3612304687500014,12,kmeans_profile,3.3612304687500014
0.05354006751085871,3.361393229166673,12,kmeans_profile,3.361393229166673
0.06919953340082442,3.5143880208333336,12,kmeans_profile,3.5143880208333336
0.08031010126628806,4.026953124999999,12,kmeans_profile,4.026953124999999
0.09596956715625378,4.3641276041666615,12,kmeans_profile,4.3641276041666615
0.10708013502171743,4.51975911458333,12,kmeans_profile,4.51975911458333
0.12308319352867522,4.889388020833334,11,kmeans_profile,4.889388020833334
0.13385016877714676,5.017871093750003,12,kmeans_profile,5.017871093750003
0.15156316997207334,5.253222656250006,9,kmeans_profile,5.253222656250006
0.16106983667933922,5.353059895833329,11,kmeans_profile,5.353059895833329
0.17305097958695057,5.353059895833329,5,kmeans_profile,5.353059895833329
0.18038400739022992,5.5800781250000036,11,kmeans_profile,5.5800781250000036
0.1893199846624107,5.586458333333329,8,kmeans_profile,5.586458333333329
0.21023777076087985,5.586458333333329,10,prefix_group,5.586458333333329
0.21696205524525983,5.586458333333329,14,prefix_group,5.586458333333329
