preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-4.844287813801921,12,balanced_random_group,-4.844287813801921
0.006377604767271627,-4.844287813801921,12,balanced_random_group,-4.830448113109175
0.010108264400546003,-4.844287813801921,12,affinity_rank_group,-4.830448113109175
0.012755209534543253,-4.830448113109175,12,affinity_rank_group,-4.830448113109175
0.01648586916781763,-4.830448113109175,12,affinity_rank_group,-4.830448113109175
0.01913281430181488,-4.830448113109175,12,balanced_random_group,-4.830448113109175
0.02238714548642996,-4.830448113109175,6,affinity_rank_group,-4.830448113109175
0.023837996829249024,-4.830448113109175,9,balanced_random_group,-4.830448113109175
0.024834385720249968,-4.830448113109175,12,prefix_group,-4.830448113109175
0.025735763518698686,-4.830448113109175,36,prefix_group,-4.830448113109175
0.028825511663400846,-4.830448113109175,8,balanced_random_group,-4.830448113109175
0.03076309403222789,-4.830448113109175,10,affinity_rank_group,-4.830448113109175
0.032552366139190415,-4.830448113109175,6,balanced_random_group,-4.830448113109175
0.035393396629469845,-4.830448113109175,11,balanced_random_group,-4.830448113109175
0.03772180687480034,-4.830448113109175,32,prefix_group,-4.830448113109175
0.037763477078869394,-4.830448113109175,9,balanced_random_group,-4.830448113109175
0.03935327206128859,-4.830448113109175,16,prefix_group,-4.830448113109175
0.039840628896519896,-4.830448113109175,6,affinity_rank_group,-4.830448113109175
0.04193406788928036,-4.830448113109175,9,balanced_random_group,-4.830448113109175
0.04440730793321676,-4.830448113109175,12,balanced_random_group,-4.830448113109175
0.049668771440499936,-4.830448113109175,6,prefix_group,-4.830448113109175
0.051084143923132506,-4.830448113109175,16,prefix_group,-4.830448113109175
