condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,mean_future_fitness,0.7,primary_no_kmeans,0.025,1,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.05,1,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.01,2,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.025,2,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.05,2,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.01,3,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.025,3,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.05,3,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.01,5,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.025,5,0.2364257584615833,False
selective,mean_future_fitness,0.7,primary_no_kmeans,0.05,5,0.2364257584615833,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.01,1,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.025,1,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.05,1,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.01,2,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.025,2,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.05,2,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.01,3,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.025,3,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.05,3,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.01,5,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.025,5,0.2564869576365425,False
selective,mean_future_fitness,0.8,primary_no_kmeans,0.05,5,0.2564869576365425,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.01,1,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.025,1,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.05,1,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.01,2,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.025,2,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.05,2,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.01,3,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.025,3,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.05,3,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.01,5,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.025,5,0.29739849193182594,False
selective,mean_future_fitness,0.9,primary_no_kmeans,0.05,5,0.29739849193182594,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.01,1,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.025,1,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.05,1,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.01,2,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.025,2,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.05,2,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.01,3,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.025,3,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.05,3,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.01,5,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.025,5,0.43975902621147855,False
selective,mean_future_fitness,1.0,primary_no_kmeans,0.05,5,0.43975902621147855,False
