condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,excess_over_control,0.6,all_methods_pooled_diagnostic,0.05,3,0.15746380977606242,True
selective,excess_over_control,0.6,all_methods_pooled_diagnostic,0.01,5,0.22196110899492558,False
selective,excess_over_control,0.6,all_methods_pooled_diagnostic,0.025,5,0.13912990980385923,True
selective,excess_over_control,0.6,all_methods_pooled_diagnostic,0.05,5,0.13137570606444,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.01,1,0.19227266387413783,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.025,1,0.18719930035944304,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.05,1,0.16631846554713944,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.01,2,0.18227394862256693,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.025,2,0.17784268068461082,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.05,2,0.16373878698713856,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.01,3,0.17344054845560927,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.025,3,0.16886740713916815,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.05,3,0.15571670719847572,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.01,5,0.16287029641157763,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.025,5,0.15827692466742413,True
selective,excess_over_control,0.7,all_methods_pooled_diagnostic,0.05,5,0.13555497684876106,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.01,1,0.1956403694029744,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.025,1,0.19124301767499158,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.05,1,0.1699298462938251,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.01,2,0.1906820268846224,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.025,2,0.1904956744992942,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.05,2,0.15718201414354122,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.01,3,0.1849886578320118,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.025,3,0.18202240792958752,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.05,3,0.1464879176519029,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.01,5,0.1753318505393561,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.025,5,0.17225715287643584,True
selective,excess_over_control,0.8,all_methods_pooled_diagnostic,0.05,5,0.12459320737537173,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.01,1,0.17902190971238274,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.025,1,0.17812254602000327,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.05,1,0.17662360653270415,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.01,2,0.1688074401112559,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.025,2,0.16866147143351914,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.05,2,0.16841819030395785,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.01,3,0.16406815401153,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.025,3,0.1630277671032596,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.05,3,0.16129378892280902,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.01,5,0.14941102126918687,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.025,5,0.14866099057741272,True
selective,excess_over_control,0.9,all_methods_pooled_diagnostic,0.05,5,0.14741093942445582,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.01,1,0.3061037723645654,True
