preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-4.8526038727385625,12,balanced_random_group,-4.8526038727385625
0.026739010786447862,-4.8526038727385625,11,affinity_rank_group,-4.8526038727385625
0.04248865117835155,-4.8526038727385625,12,balanced_random_group,-4.835068468923324
0.053478021572895725,-4.835068468923324,44,prefix_group,-4.835068468923324
0.06929600539589253,-4.835068468923324,12,balanced_random_group,-4.8182993220033055
0.0804220626526229,-4.8182993220033055,12,balanced_random_group,-4.8182993220033055
0.09610335961343348,-4.8182993220033055,12,affinity_rank_group,-4.8182993220033055
0.10695604314579145,-4.8182993220033055,44,prefix_group,-4.8182993220033055
0.12291071383097446,-4.8182993220033055,12,affinity_rank_group,-4.8182993220033055
0.13403677108770484,-4.8182993220033055,12,balanced_random_group,-4.8182993220033055
0.15092994268855925,-4.8182993220033055,9,affinity_rank_group,-4.8182993220033055
0.1608441253052458,-4.8182993220033055,48,prefix_group,-4.8182993220033055
0.17294618385586413,-4.8182993220033055,5,affinity_rank_group,-4.8182993220033055
0.1798696408889181,-4.8182993220033055,9,affinity_rank_group,-4.8182993220033055
0.18865651341865344,-4.8182993220033055,10,affinity_rank_group,-4.8182993220033055
0.20966697807633664,-4.8182993220033055,8,prefix_group,-4.8182993220033055
0.2168547615723233,-4.8182993220033055,16,prefix_group,-4.8182993220033055
