condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,2,0.013550526207814146,-1.3401492485535829,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,3,0.02147707590442467,-1.3397531823465068,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,4,0.027101052415628293,-1.3394219220993817,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,6,0.03502760211223882,-1.3405034553371369,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,8,0.04065157862344244,-1.339991461788311,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,12,0.04857812832005296,-1.338838461898517,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,16,0.054202104831256585,-1.3383005163902482,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,24,0.0621286545278671,-1.33994334400493,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,32,0.06775263103907073,-1.3390775914060056,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,48,0.07567918073568125,-1.3404724560885473,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,64,0.08130315724688487,-1.3397357255702567,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
