condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,threshold_survival,0.6,kmeans_profile_only_mechanistic,0.05,3,0.020809937229384363,True
selective,threshold_survival,0.6,kmeans_profile_only_mechanistic,0.01,5,0.0,True
selective,threshold_survival,0.6,kmeans_profile_only_mechanistic,0.025,5,0.0,True
selective,threshold_survival,0.6,kmeans_profile_only_mechanistic,0.05,5,0.0,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.01,1,0.07243275066023067,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.025,1,0.07042955065065312,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.05,1,0.06709088396802386,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.01,2,0.05612735523638236,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.025,2,0.05470606221075175,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.05,2,0.052337240501367385,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.01,3,0.043895308700162616,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.025,3,0.04189210869058506,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.05,3,0.0385534420079558,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.01,5,0.0,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.025,5,0.0,True
selective,threshold_survival,0.7,kmeans_profile_only_mechanistic,0.05,5,0.0,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.01,1,0.07599927859412872,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.025,1,0.0693358084051791,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.05,1,0.049541293656004404,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.01,2,0.05899730041483153,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.025,2,0.054595322077559516,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.05,2,0.03069670696053681,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.01,3,0.04520705294423265,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.025,3,0.03846127980636232,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.05,3,0.0,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.01,5,0.0,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.025,5,0.0,True
selective,threshold_survival,0.8,kmeans_profile_only_mechanistic,0.05,5,0.0,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.01,1,0.06762797439785684,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.025,1,0.0664798966256599,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.05,1,0.06456643367199834,True
