preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,0.4911458333333343,12,kmeans_profile,3.7755859375000043
0.027357529684147938,1.3089843749999979,12,kmeans_profile,3.916113281249995
0.043360658661740374,3.049218750000005,12,kmeans_profile,4.013476562500003
0.054715059368295876,3.5678385416666636,12,kmeans_profile,4.51318359375
0.07071818834588832,3.7755859375000043,12,kmeans_profile,4.667773437499999
0.08047016957165017,3.916113281249995,6,kmeans_profile,4.667773437499999
0.08367500853323744,4.013476562500003,6,kmeans_profile,4.970800781249995
0.09653313004698674,4.51318359375,7,kmeans_profile,5.1953124999999964
0.10294374387676962,4.667773437499999,9,kmeans_profile,5.322200520833338
0.11098055449746279,4.667773437499999,8,kmeans_profile,5.397167968750004
0.12721042017002687,4.970800781249995,8,kmeans_profile,5.397167968750004
0.13636843730593892,5.1953124999999964,11,kmeans_profile,5.657161458333327
0.1533279786077239,5.322200520833338,9,kmeans_profile,5.707877604166669
0.16051194637734847,5.397167968750004,7,kmeans_profile,5.707877604166669
0.16735001706647487,5.397167968750004,6,kmeans_profile,5.707877604166669
0.17731483699167697,5.657161458333327,7,kmeans_profile,5.707877604166669
0.18498672850577444,5.707877604166669,9,kmeans_profile,5.707877604166669
0.19421597037055985,5.707877604166669,8,kmeans_profile,5.707877604166669
