condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,threshold_survival,0.7,primary_no_kmeans,0.05,2,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.01,3,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.025,3,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.05,3,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.01,5,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.025,5,0.2300640669100788,False
selective,threshold_survival,0.7,primary_no_kmeans,0.05,5,0.2300640669100788,False
selective,threshold_survival,0.8,primary_no_kmeans,0.01,1,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.025,1,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.05,1,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.01,2,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.025,2,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.05,2,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.01,3,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.025,3,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.05,3,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.01,5,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.025,5,0.2592764390263345,False
selective,threshold_survival,0.8,primary_no_kmeans,0.05,5,0.2592764390263345,False
selective,threshold_survival,0.9,primary_no_kmeans,0.01,1,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.025,1,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.05,1,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.01,2,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.025,2,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.05,2,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.01,3,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.025,3,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.05,3,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.01,5,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.025,5,0.3195376712389983,False
selective,threshold_survival,0.9,primary_no_kmeans,0.05,5,0.3195376712389983,False
selective,threshold_survival,1.0,primary_no_kmeans,0.01,1,0.4117721442505623,True
selective,threshold_survival,1.0,primary_no_kmeans,0.025,1,0.4058334820641043,True
selective,threshold_survival,1.0,primary_no_kmeans,0.05,1,0.39593571175334086,True
selective,threshold_survival,1.0,primary_no_kmeans,0.01,2,0.3802223474988276,True
selective,threshold_survival,1.0,primary_no_kmeans,0.025,2,0.37644784173858453,True
selective,threshold_survival,1.0,primary_no_kmeans,0.05,2,0.37015699880484604,True
selective,threshold_survival,1.0,primary_no_kmeans,0.01,3,0.35931445071696877,True
selective,threshold_survival,1.0,primary_no_kmeans,0.025,3,0.35563231445262977,True
selective,threshold_survival,1.0,primary_no_kmeans,0.05,3,0.3494954206787314,True
selective,threshold_survival,1.0,primary_no_kmeans,0.01,5,0.32789082301252775,True
selective,threshold_survival,1.0,primary_no_kmeans,0.025,5,0.3276344629526183,True
selective,threshold_survival,1.0,primary_no_kmeans,0.05,5,0.32720719618610244,True
