preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,27.27942708333333,12,kmeans_profile,27.27942708333333
0.027392574066872944,28.367415364583337,12,kmeans_profile,28.367415364583337
0.043416202694220425,30.36829427083333,12,kmeans_profile,30.36829427083333
0.05478514813374589,30.69879557291667,12,kmeans_profile,30.69879557291667
0.07080877676109337,31.105371093750005,12,kmeans_profile,31.105371093750005
0.0811625344326565,31.18681640625,7,kmeans_profile,31.18681640625
0.08359898507576606,31.18681640625,5,kmeans_profile,31.18681640625
0.0969882141348544,31.690332031249998,7,kmeans_profile,31.690332031249998
0.09989974219832297,31.690332031249998,5,kmeans_profile,31.690332031249998
0.10957029626749178,31.690332031249998,12,kmeans_profile,31.690332031249998
0.12613314901264847,32.17454427083333,10,kmeans_profile,32.17454427083333
0.13659570300955748,32.30003255208333,11,kmeans_profile,32.30003255208333
0.15257637581360448,32.4169921875,11,kmeans_profile,32.4169921875
0.161721666956011,32.548828125,8,kmeans_profile,32.548828125
0.16719797015153212,32.548828125,5,kmeans_profile,32.548828125
0.17815074856751092,32.68984375,7,kmeans_profile,32.68984375
0.18522677718486802,32.710123697916664,8,kmeans_profile,32.710123697916664
0.19296173783431422,32.79098307291667,9,kmeans_profile,32.79098307291667
