source_file,confirm_id,design_id,voi_mean,voi_low,voi_high,identity_exact,target_fraction,positive
results/phase6_generality/stage_d_summary.csv,D0,A_high_2,4.463702256944446,4.450655293782552,4.477754991319445,True,1.0,True
results/phase6_generality/stage_d_summary.csv,D1,B2_reward3,18.337603759765628,17.37710266113281,19.23113199869791,True,1.0,True
results/phase6_generality/stage_d_summary.csv,D2,A_low_3,0.2219658745659734,0.1870239257812507,0.2526875135633655,True,1.0,False
