source_file,condition,inherit_prob,replicate,baseline_replicate,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
results/phase4_core/baseline_information.csv,control,0.3,2,control_p0.3_r02,28.0140625,0.0689576307755765,0.0815533175745128,0.2869356072721298,0.2845445932305174,0.002871274295918,0.0023910140416124
results/phase4_core/baseline_information.csv,control,0.3,3,control_p0.3_r03,27.1484375,0.0666224087365611,0.0755750335014239,0.2884350245706025,0.2851758786109717,0.0025703520779545,0.0032591459596307
results/phase4_core/baseline_information.csv,control,0.3,4,control_p0.3_r04,27.23515625,0.0650542901162227,0.0740016923405708,0.2866778375093828,0.2848870712772345,0.0028288560521083,0.0017907662321482
results/phase4_core/baseline_information.csv,control,0.3,5,control_p0.3_r05,26.7296875,0.0714109932371259,0.075369679297169,0.2887141585932232,0.2846981984400967,0.0026194933965004,0.0040159601531265
results/phase4_core/baseline_information.csv,control,0.3,6,control_p0.3_r06,27.46640625,0.0658756147645009,0.0760446833777614,0.2852828869292402,0.2847265551820127,0.002574502194482,0.0005563317472274
results/phase4_core/baseline_information.csv,control,0.3,7,control_p0.3_r07,27.31953125,0.0658531504231159,0.0723124704009657,0.2864952593324647,0.2850692698533457,0.0029631794352501,0.001425989479119
results/phase4_core/baseline_information.csv,control,0.3,8,control_p0.3_r08,26.97421875,0.0639445783526467,0.0716121935522223,0.2836996219967192,0.2851146764235481,0.0028213011095107,-0.0014150544268289
results/phase4_core/baseline_information.csv,control,0.3,9,control_p0.3_r09,27.0296875,0.0655347530456661,0.077788478482252,0.2822354074390426,0.2845120434833101,0.0025694690308449,-0.0022766360442675
results/phase4_core/baseline_information.csv,control,0.3,10,control_p0.3_r10,26.80625,0.0653866701633636,0.071020284304182,0.2865560999489062,0.2852947759476809,0.0026692953448193,0.0012613240012253
results/phase4_core/baseline_information.csv,control,0.3,11,control_p0.3_r11,27.10234375,0.0674035748103516,0.0754812973442148,0.285342289109577,0.2853479064773583,0.0028462326640973,-5.617367781318716e-06
results/phase4_core/baseline_information.csv,control,0.3,12,control_p0.3_r12,26.98203125,0.0685713040898106,0.0729156185104244,0.2834731979507306,0.2850195626239356,0.002827054489989,-0.0015463646732049
results/phase4_core/baseline_information.csv,control,0.3,13,control_p0.3_r13,27.83984375,0.0630308484079398,0.070616783032206,0.2864433062209038,0.2854333497113561,0.002662131469951,0.0010099565095477
results/phase4_core/baseline_information.csv,control,0.3,14,control_p0.3_r14,26.5234375,0.0655847675950529,0.0747989245082912,0.2819012926346946,0.285527239450389,0.0026636698703932,-0.0036259468156943
results/phase4_core/baseline_information.csv,control,0.3,15,control_p0.3_r15,27.06953125,0.0655537913030351,0.0754293622709841,0.2836514175960704,0.2853090444541073,0.0029251402836414,-0.0016576268580369
results/phase4_core/baseline_information.csv,control,0.3,16,control_p0.3_r16,27.159375,0.0657675844636907,0.0745366684946676,0.2844131451967246,0.2849410055364131,0.0026511315073262,-0.0005278603396884
results/phase4_core/baseline_information.csv,control,0.3,17,control_p0.3_r17,27.53203125,0.0651196082661056,0.0778605671640293,0.2815364840754112,0.2847696964825933,0.0026461884817428,-0.0032332124071821
results/phase4_core/baseline_information.csv,control,0.3,18,control_p0.3_r18,27.3890625,0.0651210880037201,0.0732502575933496,0.2855943550929248,0.2850458336096257,0.0028190199744645,0.000548521483299
results/phase4_core/baseline_information.csv,control,0.3,19,control_p0.3_r19,26.34375,0.0677053520207047,0.0757181621318243,0.286065914237919,0.2848140634538353,0.0028654309215709,0.0012518507840836
results/phase4_core/baseline_information.csv,control,0.4,0,control_p0.4_r00,26.8125,0.0744162111126351,0.0866279800867626,0.2866444420180509,0.2841591542188941,0.0028622938394605,0.0024852877991567
results/phase4_core/baseline_information.csv,control,0.4,1,control_p0.4_r01,26.81875,0.072382471354537,0.078726583171322,0.2884396378555713,0.284551373766567,0.0026437651616181,0.0038882640890043
results/phase4_core/baseline_information.csv,control,0.4,2,control_p0.4_r02,27.31640625,0.0670630136582237,0.0784628230306133,0.287009116662667,0.2845550202685028,0.0027192684125636,0.0024540963941642
results/phase4_core/baseline_information.csv,control,0.4,3,control_p0.4_r03,26.98046875,0.0678057497551777,0.0872126809230367,0.2824077433098458,0.2841416934266442,0.0026559201036149,-0.0017339501167983
results/phase4_core/baseline_information.csv,control,0.4,4,control_p0.4_r04,27.08046875,0.0723246130306128,0.090096504420119,0.2878470473574624,0.2840364509249557,0.0025692411993021,0.0038105964325067
results/phase4_core/baseline_information.csv,control,0.4,5,control_p0.4_r05,28.0046875,0.0704649891502055,0.0893765617035578,0.2839841272290866,0.2835021224214981,0.0026990352492377,0.0004820048075885
results/phase4_core/baseline_information.csv,control,0.4,6,control_p0.4_r06,26.84375,0.0730567413751541,0.0885114329334494,0.2863159956478522,0.2832897932936478,0.0027774717091036,0.0030262023542044
results/phase4_core/baseline_information.csv,control,0.4,7,control_p0.4_r07,27.01015625,0.0687314275016546,0.0822169090569571,0.2860084934028754,0.2839790747138735,0.0028741491333942,0.0020294186890019
results/phase4_core/baseline_information.csv,control,0.4,8,control_p0.4_r08,27.69921875,0.0678261989108837,0.079125259708815,0.2873414396885843,0.2847843584369005,0.0028234382527208,0.0025570812516837
results/phase4_core/baseline_information.csv,control,0.4,9,control_p0.4_r09,26.50859375,0.0741310945797113,0.0921343049680444,0.2864530359727463,0.283619095130372,0.0028374567645109,0.0028339408423743
results/phase4_core/baseline_information.csv,control,0.4,10,control_p0.4_r10,27.13515625,0.0697840307121796,0.0848910099400801,0.2855679293140604,0.2839588542201545,0.0029892198690442,0.0016090750939059
results/phase4_core/baseline_information.csv,control,0.4,11,control_p0.4_r11,26.93046875,0.0702839188460825,0.0839770935406676,0.2805441179119716,0.2840926381991017,0.0026225005404925,-0.00354852028713
results/phase4_core/baseline_information.csv,control,0.4,12,control_p0.4_r12,26.8796875,0.0718359452555995,0.0855216167839831,0.2855298858217798,0.2838513546776414,0.0027143201754838,0.0016785311441384
results/phase4_core/baseline_information.csv,control,0.4,13,control_p0.4_r13,26.83515625,0.0680176777865211,0.0768443987418298,0.2886858785038689,0.2847793586712069,0.0028943485214829,0.003906519832662
results/phase4_core/baseline_information.csv,control,0.4,14,control_p0.4_r14,27.12890625,0.0702790347985556,0.0882705524308815,0.2840753834563175,0.284302035638506,0.0024782073516392,-0.0002266521821884
results/phase4_core/baseline_information.csv,control,0.4,15,control_p0.4_r15,26.95703125,0.0694212276280463,0.0908126847396847,0.2820490969702867,0.2839987324552957,0.0025881169342226,-0.001949635485009
results/phase4_core/baseline_information.csv,control,0.4,16,control_p0.4_r16,27.10625,0.0732848162430511,0.0942400785595271,0.2796583832509396,0.2834978065844459,0.0027492299562079,-0.0038394233335062
results/phase4_core/baseline_information.csv,control,0.4,17,control_p0.4_r17,26.84609375,0.0704258485880986,0.0893938390018944,0.2835114699569602,0.2841378545482507,0.0024711199671583,-0.0006263845912904
results/phase4_core/baseline_information.csv,control,0.4,18,control_p0.4_r18,27.8,0.0717047823805354,0.0898089206618324,0.2880523781234337,0.2839439364538224,0.0030427958651074,0.0041084416696113
results/phase4_core/baseline_information.csv,control,0.4,19,control_p0.4_r19,26.8421875,0.0667599327976903,0.0868697342381947,0.2830534136811934,0.2841861750080221,0.0030099716799712,-0.0011327613268286
results/phase4_core/baseline_information.csv,control,0.5,0,control_p0.5_r00,27.24453125,0.0750468931826737,0.1099577274236207,0.2814256721659686,0.2831261638875552,0.002955469351725,-0.0017004917215865
results/phase4_core/baseline_information.csv,control,0.5,1,control_p0.5_r01,27.44140625,0.0756515494391356,0.1129915355081149,0.2808753568264481,0.2816812879585072,0.0026922858566318,-0.000805931132059
results/phase4_core/baseline_information.csv,control,0.5,2,control_p0.5_r02,27.42109375,0.075025244534414,0.0973781111284449,0.2825371856225402,0.2832254359648934,0.0027818567544073,-0.0006882503423532
results/phase4_core/baseline_information.csv,control,0.5,3,control_p0.5_r03,27.303125,0.0738024069611305,0.0985247640836591,0.2813859773969732,0.282915534526997,0.0027953692795563,-0.0015295571300237
results/phase4_core/baseline_information.csv,control,0.5,4,control_p0.5_r04,27.13671875,0.0760303311420532,0.1114462081986075,0.280855977604554,0.2815270471228873,0.0026435890190928,-0.0006710695183332
results/phase4_core/baseline_information.csv,control,0.5,5,control_p0.5_r05,27.82109375,0.0740079161535752,0.1055620716742985,0.2837536175314655,0.282581926209719,0.0026935714675263,0.0011716913217464
results/phase4_core/baseline_information.csv,control,0.5,6,control_p0.5_r06,27.02421875,0.0772366861621502,0.1101339366896825,0.2843465850466541,0.2818609406028254,0.0030416892267897,0.0024856444438287
results/phase4_core/baseline_information.csv,control,0.5,7,control_p0.5_r07,27.7671875,0.0741964857659445,0.1057665307670149,0.2787364357531917,0.2823705389796487,0.0029741821226385,-0.003634103226457
results/phase4_core/baseline_information.csv,control,0.5,8,control_p0.5_r08,26.71796875,0.0752232657702605,0.107392724818802,0.2807700814002323,0.281621407145441,0.00272418997076,-0.0008513257452087
results/phase4_core/baseline_information.csv,control,0.5,9,control_p0.5_r09,27.628125,0.0736165459161385,0.1028784497115686,0.2874993098815414,0.2821498324534994,0.0028453431627068,0.005349477428042
results/phase4_core/baseline_information.csv,control,0.5,10,control_p0.5_r10,26.9625,0.0730413933473398,0.1045002188014426,0.2767569986631283,0.282503113352743,0.0027291997943452,-0.0057461146896146
results/phase4_core/baseline_information.csv,control,0.5,11,control_p0.5_r11,26.8203125,0.0743331978185209,0.1003895157814503,0.2835435179931879,0.2827616276903515,0.0027612237926959,0.0007818903028364
results/phase4_core/baseline_information.csv,control,0.5,12,control_p0.5_r12,27.271875,0.0765544371543106,0.1010939245935245,0.2809408565459767,0.2825831719001523,0.0026693378142043,-0.0016423153541756
results/phase4_core/baseline_information.csv,control,0.5,13,control_p0.5_r13,27.603125,0.0775008004672812,0.1319804995315082,0.2764906511217285,0.2808008883676751,0.0027905132666168,-0.0043102372459465
results/phase4_core/baseline_information.csv,control,0.5,14,control_p0.5_r14,27.09296875,0.0754815101792435,0.1079419786785582,0.2806093365215695,0.2821099923947018,0.0028492173006822,-0.0015006558731323
results/phase4_core/baseline_information.csv,control,0.5,15,control_p0.5_r15,26.90859375,0.0715734962299461,0.1034406779143439,0.2807884668653291,0.2824478550414492,0.0027700021347058,-0.0016593881761201
results/phase4_core/baseline_information.csv,control,0.5,16,control_p0.5_r16,27.3359375,0.0725112260007112,0.1023035912109837,0.2855923487030935,0.282581829095354,0.0027303632704713,0.0030105196077394
results/phase4_core/baseline_information.csv,control,0.5,17,control_p0.5_r17,26.88125,0.0723356966498985,0.1026652445479371,0.2804347841993785,0.2824005030829847,0.002763886517141,-0.0019657188836061
results/phase4_core/baseline_information.csv,control,0.5,18,control_p0.5_r18,26.7203125,0.0745180458098598,0.107005733795102,0.2774131047587544,0.2823082138970936,0.0029097803841175,-0.0048951091383391
results/phase4_core/baseline_information.csv,control,0.5,19,control_p0.5_r19,27.48828125,0.077601309147878,0.1128796122001115,0.2796241845402984,0.2818954121287549,0.0027328767169335,-0.0022712275884564
results/phase4_core/baseline_information.csv,control,0.6,0,control_p0.6_r00,26.71796875,0.0829307198540441,0.1460390113379731,0.2828384383027227,0.2790569220051376,0.0027521966777504,0.0037815162975851
results/phase4_core/baseline_information.csv,control,0.6,1,control_p0.6_r01,26.86875,0.083333130085954,0.1286917829705248,0.2776128835421032,0.2801465146676829,0.0025525473305179,-0.0025336311255796
results/phase4_core/baseline_information.csv,control,0.6,2,control_p0.6_r02,27.15,0.0813040407318768,0.1378771191269618,0.2788652397409966,0.2798951208502422,0.0029045423261871,-0.0010298811092456
results/phase4_core/baseline_information.csv,control,0.6,3,control_p0.6_r03,26.5328125,0.086383059374206,0.1427800379193468,0.2777532961892586,0.2793791244246152,0.0028379394065236,-0.0016258282353566
results/phase4_core/baseline_information.csv,control,0.6,4,control_p0.6_r04,27.4984375,0.0781809509687983,0.12276738800924,0.2830934784090932,0.2806584232667433,0.0028380204306941,0.0024350551423499
results/phase4_core/baseline_information.csv,control,0.6,5,control_p0.6_r05,27.06328125,0.0822366856178315,0.1281672129006179,0.2840329711692123,0.2805824989899808,0.0026784978586346,0.0034504721792315
results/phase4_core/baseline_information.csv,control,0.6,6,control_p0.6_r06,26.246875,0.0841971995548342,0.1343949277516957,0.2751806767322916,0.2794142680092505,0.0028120163757706,-0.0042335912769589
results/phase4_core/baseline_information.csv,control,0.6,7,control_p0.6_r07,27.37734375,0.0796576165631444,0.1271547074264733,0.2762104960842343,0.2804403125748439,0.0028831611268532,-0.0042298164906096
results/phase4_core/baseline_information.csv,control,0.6,8,control_p0.6_r08,27.078125,0.086175239403791,0.1368816392900906,0.2830421267484277,0.2796665239956968,0.0026920638787845,0.0033756027527309
results/phase4_core/baseline_information.csv,control,0.6,9,control_p0.6_r09,26.775,0.0790987759536497,0.1262915223202053,0.2817259995658989,0.279971094768576,0.0028537089786524,0.0017549047973228
results/phase4_core/baseline_information.csv,control,0.6,10,control_p0.6_r10,26.978125,0.0863073057811993,0.1414751327532017,0.27806917165216,0.2794769325866983,0.0026877095553796,-0.0014077609345383
