condition,control_family,realization,seed_block,source_baseline_id,pairing_baseline_replicate,baseline_replicate,selection_strength,evaluation_topology_id,continuation_root_seed,continuation_stream_key,map_id,map_hash,method,endpoint_type,actual_groups,retained_information,baseline_information,continuation_index,viability,mean_fitness_trajectory_json,final_population_hash
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,actual,actual,unintervened,actual,1024,0.2728991658540625,0.2728991658540625,0,38.800390625,"[38.94453125, 39.24453125, 38.509375, 38.79453125, 38.87109375, 39.61875, 39.0546875, 38.4640625, 38.4328125, 37.97890625, 38.321875, 38.640625, 38.48828125, 38.49296875, 38.9125, 38.915625, 38.06796875, 38.71875, 38.953125, 39.45, 39.15, 39.684375, 38.68828125, 39.078125, 38.9765625, 38.93828125, 38.00625, 39.109375, 39.20234375, 38.5953125, 38.7359375, 38.9890625, 38.7953125, 38.70703125, 38.440625, 38.8421875]",c17eaa50b47504bdf4511bff548db6c5e46a3b69cbda8b9627f34f8ddc8100de
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m000_constant,9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47,constant,constant,1,0.0,0.2728991658540625,0,27.996440972222217,"[28.32734375, 28.18828125, 27.21015625, 28.00859375, 28.90625, 28.20859375, 27.71640625, 28.02265625, 27.71875, 27.9421875, 28.09765625, 27.628125, 27.9140625, 28.09453125, 28.32265625, 27.74375, 27.66484375, 28.33125, 28.0453125, 28.65703125, 27.709375, 28.1703125, 28.29609375, 27.86875, 27.87890625, 28.08671875, 27.45078125, 28.29921875, 27.52265625, 27.83984375, 28.66328125, 28.48671875, 27.74140625, 27.67109375, 27.23203125, 28.20625]",6ccd3d3cea54f13b93b017939c4a529e10f1ea0a6beb7484d3cf66a6f06e1a0b
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m001_balanced_random_group,74484e9508b33b029e993a9e9ccafe4f01d96055374e557f6aa5a37d25bd9c9f,balanced_random_group,intermediate,2,0.005164345716899747,0.2728991658540625,0,27.931944444444444,"[28.1859375, 27.865625, 27.17890625, 27.92734375, 28.93828125, 28.14921875, 27.6328125, 27.96171875, 27.8046875, 27.9625, 28.02890625, 27.4828125, 27.81796875, 27.95859375, 28.2046875, 27.7703125, 27.60078125, 28.2796875, 27.96796875, 28.61171875, 27.60703125, 28.0859375, 28.12578125, 27.821875, 27.85703125, 27.971875, 27.34140625, 28.1859375, 27.48359375, 27.90546875, 28.58359375, 28.44609375, 27.69140625, 27.6203125, 27.41484375, 28.07734375]",c6ca55568d5ac423858c31bfd2710599608e3ddd295e7d376ba0b27e6d5c5b03
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m002_balanced_random_group,e96a93c5fa6154fe18dcd30eb7bdbc3a6e3320a989da83ae67372a9adf58cbba,balanced_random_group,intermediate,4,0.022974270962487053,0.2728991658540625,0,27.96838107638889,"[28.409375, 27.93828125, 27.3, 27.89765625, 28.9625, 28.10390625, 27.5015625, 27.94921875, 27.528125, 28.02265625, 28.1046875, 27.53828125, 27.98203125, 27.91953125, 27.98125, 27.8625, 27.70703125, 28.04375, 28.20703125, 28.471875, 27.80390625, 28.103125, 28.02265625, 28.1484375, 28.03984375, 28.09921875, 27.4, 28.328125, 27.3265625, 27.79765625, 28.684375, 28.6546875, 27.61171875, 27.73984375, 27.3109375, 28.359375]",c8418be0b4883aeee0121356ff275a011d0f3f20b7c949eb5951196dea7b0a8e
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m003_balanced_random_group,14f0105f9e20916e897f4df17fdec0d896085dd5f5320e129bc322820142f8a6,balanced_random_group,intermediate,8,0.058280644259926295,0.2728991658540625,0,28.03333333333333,"[28.51171875, 28.02109375, 27.0984375, 27.98515625, 28.859375, 28.17265625, 27.76328125, 28.01953125, 27.5546875, 28.0875, 28.08203125, 27.9265625, 27.76953125, 28.44765625, 28.1828125, 28.0375, 27.81953125, 28.35390625, 28.26328125, 28.68515625, 27.996875, 28.35703125, 28.23203125, 27.68515625, 28.05, 28.2234375, 27.50390625, 28.25859375, 27.49140625, 27.87265625, 28.63125, 28.5046875, 27.75, 27.7, 27.19296875, 28.10859375]",820ad428164685d0cb17f3585b1a724ce1cd89e2c926774a97636127facd518d
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m004_balanced_random_group,bb2ba2d5c103ddf6a98d341d94ebe51e88d622a6cb807898cdf9fd63b491a80f,balanced_random_group,intermediate,16,0.1029396719211352,0.2728991658540625,0,28.65944010416667,"[28.89609375, 28.740625, 28.03125, 28.74375, 29.5921875, 28.784375, 28.68671875, 28.69375, 28.26328125, 28.584375, 28.62109375, 28.328125, 28.42734375, 28.63359375, 28.66328125, 28.21953125, 28.41796875, 29.034375, 28.7546875, 29.2546875, 28.22578125, 28.72890625, 28.83671875, 28.43046875, 28.6890625, 28.7109375, 28.2921875, 29.1859375, 28.27265625, 28.64609375, 29.30625, 29.28828125, 28.66484375, 28.13671875, 28.01875, 28.93515625]",a6f0dd4310072057fd3b7d5f4d66932ae022f98d37ca24dc2ff845689e985a86
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m005_balanced_random_group,c65bd191d1da1176a8030b84146455e1d1f9bf63bb8d4993a72ab07906c80b78,balanced_random_group,intermediate,32,0.17330459211579807,0.2728991658540625,0,28.44429253472222,"[28.9015625, 28.3859375, 27.70234375, 28.109375, 29.24609375, 28.71015625, 27.96875, 28.0578125, 28.10234375, 28.34453125, 28.49296875, 27.93125, 28.34609375, 28.675, 28.32265625, 28.61328125, 28.1203125, 28.865625, 28.7703125, 29.13515625, 28.02578125, 28.48671875, 28.709375, 28.028125, 28.5265625, 28.77578125, 28.025, 29.05625, 27.7296875, 28.703125, 28.98828125, 28.72265625, 28.62109375, 28.3390625, 27.56328125, 28.8921875]",de863ff825530f43488c02735715babc77a9ded8d46671209a14f69cd51ce028
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m006_balanced_random_group,54146794238237c8e13f9205ac93004ce5acfdbc51f3cd9b991ee15e2a36f684,balanced_random_group,intermediate,64,0.2132911946028433,0.2728991658540625,0,29.40243055555556,"[29.4265625, 29.2125, 28.1078125, 28.84296875, 29.93984375, 29.70625, 29.3828125, 29.1984375, 28.8015625, 29.61171875, 29.7171875, 29.221875, 29.125, 29.74765625, 29.50546875, 30.284375, 29.3140625, 29.43203125, 29.78828125, 30.0859375, 29.16640625, 29.68359375, 29.23046875, 29.48515625, 29.2421875, 29.0828125, 29.18125, 29.85859375, 29.1265625, 29.53828125, 30.0171875, 29.5890625, 29.21328125, 29.19765625, 28.5890625, 29.83359375]",378f64f1303908253c0a2610c56d5882d70f3471663b2a40951e143d93c3c2d9
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m007_balanced_random_group,e179435da112ea8d971ae26891de689741e68338ddf13a7241197cfbaded0b83,balanced_random_group,intermediate,128,0.24180236686422318,0.2728991658540625,0,30.281727430555552,"[30.2421875, 29.86953125, 29.465625, 29.95859375, 31.01015625, 30.10390625, 30.0734375, 30.45703125, 29.6578125, 30.34765625, 29.8796875, 30.2125, 29.51015625, 30.8796875, 30.32890625, 30.190625, 30.284375, 30.85390625, 30.721875, 30.5140625, 30.36328125, 30.865625, 30.3640625, 30.096875, 29.853125, 30.01015625, 30.203125, 30.4796875, 30.2, 30.3921875, 30.57265625, 30.821875, 30.6265625, 30.04375, 29.9546875, 30.7328125]",1496a7349ade7882e987102b985cfee5e248aff5731563f211a2b43ae6d8bb59
alternative_b_native,alternative_b_native,0,15,alternative_b_p1.0_r15,selective_p1.0_r15,alternative_b_native_p1.0_r15,1.0,topology_11,2026073104,selective_p1.0_r15|0,m008_balanced_random_group,e471d7c08820922fc6c21006a6b4685c49e9368d31cd4fbe021c3167456046e0,balanced_random_group,intermediate,256,0.25643548325957255,0.2728991658540625,0,32.20004340277778,"[31.7125, 31.6625, 30.78125, 31.384375, 32.3515625, 32.3421875, 31.96796875, 31.83671875, 31.93515625, 32.0203125, 32.07890625, 31.85859375, 32.23828125, 31.28359375, 32.85, 32.0015625, 32.178125, 32.47890625, 32.50234375, 33.18046875, 31.63046875, 32.04140625, 32.22734375, 32.42578125, 32.5546875, 32.571875, 31.88046875, 32.88828125, 32.18984375, 32.3671875, 32.8515625, 32.6109375, 32.85078125, 32.39921875, 32.3359375, 32.73046875]",3e9540510bd698401599adf46c7520f0a83a89f0c4429a517b7753a3cfca09dd
