design_id,stage,family,spec_json,n,identity_exact,corrected_information_mean,corrected_information_low,corrected_information_high,value_of_information_mean,value_of_information_low,value_of_information_high,adaptive_gain_mean,adaptive_gain_low,adaptive_gain_high,regime,boundary_distance,provisional,depth
B2_default,B2,anchor,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.23725016612066627,0.2260065033796672,0.24849382886166532,11.901863606770831,10.604003906249993,13.19972330729167,4.15457682291667,2.4593815104166694,5.643580729166668,R3_strong_adaptation,3.1545768229166704,R3_strong_adaptation,3.1545768229166704
A_low_3,A,,"{""b_ratio"": 0.5, ""bias"": 0.6, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.8843116249339884, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.5823415369841755, ""sigma_ratio"": 0.48528461415347957, ""stride"": 1, ""temperature"": 1.2}",4,True,0.10678683078385401,0.10213263894465345,0.11215461701931775,0.25139702690971966,0.19437391493055767,0.3025444878472161,0.09236979166666615,0.0038151041666623477,0.18092447916666993,boundary_uncertain,0.0055881076388786255,R2_viability_relevant,0.0055881076388786255
