design_id,stage,family,replicate,spec_json,corrected_information,conditional_information,permutation_mean,value_of_information,adaptive_gain,final_mean_fitness,identity_exact,state_hash,trajectory_hash
A_p5_a0,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.001084561353129,0.0309070415629822,0.0298224802098532,0.0,-0.0744010416666753,26.75859375,True,0d6afb6125f554ec01b69af347eda9f33da4e22f8a018088253e6f8bac7bb491,bfd94c24f14719238bda19f887d330c0fe2223cd31f6e712d5fa2966def98c11
A_p5_a0,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",-0.0012665557881885,0.0323615800401055,0.033628135828294,0.0,0.1156249999999943,27.2671875,True,8054553dc3ca8e0d64433ae9e87310699a80d4c1f2b4b57b37406acc12e0399a,55b9a4e77bbfe2ed5f36ba6abbc900b7618e8851a6fc6c64d46b9ab7fb8b52dc
A_p5_a0,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0002681561576951,0.0347549494074727,0.0344867932497776,0.0,-0.045624999999994,27.43671875,True,336002534334ac4b1d8a4bbfd4f620d78c96546fcde5dbab3dbd008ccb1bb6c1,e01c64dfa27a71e718ca0dfe8587e99703d52d9c7657e21e12c677031dc8e6f2
A_p5_a0,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",-0.0003755857211957,0.026240480261171,0.0266160659823668,0.0,-0.1065104166666657,26.70703125,True,bacb831e830b56bd4c81016ebf36ec0ebb767ea73b1b92a5b7334717433e32d6,de7b370a1005bfdb1807e19fbea43f3e373f2928e6491643b23a9652ebbafaf3
A_p5_a1,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0810468534823461,0.1066484408889075,0.0256015874065614,5.1345703124999975,2.430937499999999,31.91484375,True,885ae554aef65201a374e564b934351beea37b9ae682873b9112f9dd3560203c,67c011507ee0e10a71c973ad912b0ccf247367a3afb6ead08f06c0cb12bb65bd
A_p5_a1,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.089162443953205,0.116952792313772,0.0277903483605671,5.128971354166673,1.9889843749999976,32.2421875,True,883fa2bbbd7e01db832ce322a2c915841b9f18f6e9e918d5a0d0d6ae9ab31b78,9f03ea02bc2f3df0ea06c2e18434accaa4e3b39ad543d429c92e36c640ed19c3
A_p5_a1,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0777024445360933,0.1120681946809709,0.0343657501448776,5.612923177083331,2.9186718750000047,33.1015625,True,53fdf4eab79e71cd4d1efe734a3457f6c85c8b970ce4175f3465c80844257e6f,1e458d9ee4a4187cc8087f362651e65a85845a3fe5563e6f1ae5254d0fcf5481
A_p5_a1,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0816693534440192,0.1111512164831556,0.0294818630391363,4.956336805555553,1.991718749999993,32.10078125,True,d26406c93b232300da94e839673e0d16f136c051b99de47e3eed465103362b03,55f08f9eaadd42835720ef70c79e57f8f756ab3f00d163ccd1fbc1e3423709d9
A_p5_a2,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2724057242714687,0.3034925256585807,0.031086801387112,11.85788845486111,3.682552083333327,38.82734375,True,84cf6cfa016b5b7daa7434323b0215d17424331e63ed11ca4c7b0e31bf1effe8,9edd2b826a5c1e59488ada9df0c80ba2633d70900ccb65498b703fbb4a64d400
A_p5_a2,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.3332078918126466,0.3658541888426947,0.0326462970300481,12.071842447916662,3.861979166666664,39.09765625,True,7e60bd15e319f0284c0de65a5bcdfd315f556f19e98f616b2fa23c010c6ffc58,290b9a9e3e72e4e666c6c71283abb2c5cb37fc9c29b2f491bae19acf2b839975
A_p5_a2,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.3066190343261453,0.3353206005223361,0.0287015661961908,11.745768229166664,3.072187499999991,38.97421875,True,015ac6124d0535cfaca5c32efe2ec7c5cb310ae8eb8a83af42fc7f4e2ddf048d,226bbc66fbc2e5b12d47903f425ac2acd6a11b611b5535e8edab1dac199fb461
A_p5_a2,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.3291015159193907,0.3558112542230981,0.0267097383037074,14.656043836805551,7.076927083333331,41.41484375,True,aa949fe5e41b70eda52b96510ac760c85f54b005c3bc1b562ab5a25488c37ab8,a954a7e63cfeb3944660547d1319bb43de1b5af0229d9ce36681c4f837fbeda8
A_p5_a3,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.6093917356595436,0.6337540975035423,0.0243623618439986,21.86119791666667,7.022317708333333,46.971875,True,8e56bbefcc80776d427233b8fc8a80bf48c16101722f98259a03186be5a351fa,c8e24ac1d6ab68e3a02751d498dd60ee950a2b87d0f7a5d60d228d30a42f380a
A_p5_a3,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.5020367261737801,0.528633624677568,0.0265968985037878,20.037456597222224,6.5135416666666615,46.9703125,True,1adb1c4f560183e749ca9d1d452e0ec2a61d72df15a271314b2913d13a2e5a90,e555b1087490d116a3f02a75688abf5a54fa8cde19f972eb699818b3626fff40
A_p5_a3,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.5045797153673028,0.5354058631595193,0.0308261477922165,18.708658854166664,4.72861979166666,45.32734375,True,6a36a905cb2b2be4deb357f8564b1a995edb21ca7c66f2e388b458add2c7b983,0e5d45df560d60e4280e58c2f3166c2a9fb2a7f9a1f2dd289f4a3898e97b644d
A_p5_a3,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.577875566930243,0.6017937222101983,0.0239181552799553,20.49251302083333,10.201145833333328,47.546875,True,56f76f72b6d397c9f402d9e748e21e616448f68710dc9083de7a9f119d635981,3310770f624b9914baadbc0bc47b6261e91a4f44b65399615308cfa61941050a
